sample,interval (usec),PAPI_TOT_INS,PAPI_L3_TCM,PAPI_L3_TCA,PAPI_BR_MSP,PAPI_TOT_CYC,PAPI_L2_TCM
0,0,0,0,0,0,0,0
1,172,1496,50,109,94,13949,109
2,164,20065,283,813,675,87413,813
3,164,189668,964,1966,1509,311629,1966
4,164,447970,1151,1451,1911,537813,1451
5,164,525321,738,996,1615,515811,996
6,165,540248,753,1187,1651,530772,1187
7,163,238454,587,2040,2950,352429,2040
8,165,136643,760,1970,1179,272044,1970
9,164,87019,305,936,1403,252946,936
10,164,345218,347,570,6554,479268,570
11,164,446370,238,667,4468,489286,667
12,164,494207,118,266,5237,516258,266
13,164,286559,320,762,5567,456407,762
14,165,220709,682,1588,2958,475720,1588
15,164,302092,306,711,3987,523107,711
16,164,225898,367,1666,2445,352202,1666
17,164,289005,910,2234,3174,461942,2234
18,163,252583,259,850,1995,446516,850
19,166,97598,161,959,1096,368543,959
20,164,349554,199,1931,3094,530437,1931
21,165,392742,10,1696,3265,460787,1696
22,164,410693,20,1781,3034,495950,1781
23,164,432061,22,1094,2712,496282,1094
24,164,404041,68,874,3805,515246,874
25,164,385338,0,1615,2418,473630,1615
26,164,364002,0,677,1722,494037,677
27,164,563244,5,1172,2365,510940,1172
28,164,437238,6,1583,2830,505398,1583
29,164,343717,40,1079,3292,510667,1079
30,164,492000,6,1497,2232,481885,1497
31,164,379667,21,655,2179,517947,655
32,164,480753,1,402,2082,509975,402
33,165,479243,1,392,2110,506071,392
34,163,510819,0,269,1433,496223,269
35,164,432075,0,484,1707,500987,484
36,178,362983,1,253,1342,514370,253
37,164,417533,0,275,1290,514514,275
38,164,397849,0,779,2287,518158,779
39,164,432873,0,1800,3862,534373,1800
40,163,350292,0,1633,2665,502194,1633
41,164,426136,7,1455,2379,493081,1455
42,166,301194,3,1228,2119,499675,1228
43,162,401570,0,1288,2076,481702,1288
44,164,220326,148,1585,2252,460861,1585
45,164,568852,2,241,3044,537320,241
46,164,292521,103,759,3311,531256,759
47,164,237447,36,1493,2914,425026,1493
48,165,198904,33,939,2574,337295,939
49,165,0,0,0,0,0,0
50,164,0,0,0,0,0,0
51,165,60535,4,21,24,44582,21
52,165,0,0,0,0,0,0
53,165,382434,19,125,168,269960,125
54,165,0,0,0,0,0,0
55,164,17238,0,0,5,13168,0
56,164,38823,0,0,4,21580,0
57,166,0,0,0,0,0,0
58,164,159865,295,1532,1710,374428,1532
59,164,268041,512,1654,2646,507378,1654
60,164,244742,126,1438,2259,520397,1438
61,164,483922,2,99,2622,543739,99
62,178,379852,3,1066,2546,538381,1066
63,164,62850,4,559,464,79743,559
64,164,439209,1,539,2486,543723,539
65,164,369716,1,353,2170,514151,353
66,164,390164,0,155,2270,534737,155
67,164,439724,0,100,2246,529955,100
68,164,208231,0,663,1295,484733,663
69,165,339258,8,1237,2399,517885,1237
70,164,465798,2,195,2414,544346,195
71,164,505816,1,92,2336,534176,92
72,164,414544,4,1239,2106,526147,1239
73,164,293672,6,3021,2321,505446,3021
74,165,280940,2,1353,1863,477045,1353
75,164,390591,0,890,2438,544375,890
76,164,399757,0,1243,2639,517730,1243
77,164,446978,0,1291,2801,521281,1291
78,166,379581,281,1754,2754,551475,1754
79,165,257029,12,338,2022,544013,338
80,166,271698,0,141,1772,553032,141
81,164,269350,0,202,1861,543724,202
82,177,263855,0,135,1955,543836,135
83,164,270172,2,148,1823,544004,148
84,164,387450,0,184,2489,543805,184
85,178,352632,0,191,2174,590477,191
86,172,336903,0,157,2057,571910,157
87,164,315361,0,132,1903,543768,132
88,164,348971,0,182,2141,543848,182
89,164,263686,0,246,1574,537298,246
90,172,331576,0,214,1947,565156,214
91,164,356622,1,495,1781,521052,495
92,177,233449,2,1536,1577,457267,1536
93,166,318250,0,109,1913,551708,109
94,164,235278,0,114,1468,543720,114
95,164,347141,0,165,2242,544022,165
96,172,336691,0,148,2142,569290,148
97,164,275284,0,171,1670,543980,171
98,164,235532,0,90,1393,543663,90
99,172,377438,0,177,2334,571337,177
100,164,440738,0,158,2557,544203,158
101,164,440981,0,165,2548,543728,165
102,164,480134,0,216,2774,544179,216
103,164,432818,0,173,2553,544011,173
104,164,430112,1,264,2472,537265,264
105,164,425741,0,257,2462,530813,257
106,164,467265,0,198,2740,538818,198
107,165,429752,0,170,2464,538710,170
108,164,391210,0,226,2277,539488,226
109,164,466868,0,234,2735,538039,234
110,164,244620,0,504,1627,520976,504
111,164,225299,0,79,1437,538611,79
112,164,319644,0,178,1871,543809,178
113,177,350379,0,234,2063,538647,234
114,166,433349,0,298,2515,545767,298
115,164,312062,0,239,1809,539352,239
116,177,256564,0,759,1510,489462,759
117,176,353445,0,236,2018,585986,236
118,176,343533,0,259,1945,578774,259
119,164,271952,0,243,1553,538874,243
120,165,351627,6,4004,2134,495876,4004
121,163,540886,1,974,3541,544186,974
122,167,238227,0,360,1482,551375,360
123,164,265011,0,233,1768,545039,233
124,164,239987,0,189,1447,544335,189
125,170,294475,0,148,1772,563746,148
126,167,243212,0,107,1428,553087,107
127,166,268918,0,202,1841,544407,202
128,164,308100,0,177,2034,544691,177
129,168,330044,0,163,1951,559482,163
130,164,272791,0,175,1642,543755,175
131,165,351348,1,185,2194,544221,185
132,176,472849,0,161,2776,586963,161
133,164,440405,0,225,2623,544249,225
134,164,467588,0,299,2711,536991,299
135,177,390069,0,298,2293,538750,298
136,164,476885,1,272,2722,539296,272
137,169,314065,0,882,1710,529115,882
138,169,249315,0,196,1496,561276,196
139,164,240881,4,969,1366,500425,969
140,165,253202,0,880,1586,479966,880
141,164,293903,0,744,1550,544395,744
142,164,239166,0,110,1324,543850,110
143,164,377937,0,564,1974,544158,564
144,164,254631,2,278,1277,543892,278
145,164,229991,0,394,1556,543919,394
146,174,391245,0,679,2242,571760,679
147,164,273643,0,131,1695,543658,131
148,177,322070,0,699,1744,534298,699
149,177,291446,0,292,1517,538635,292
150,164,233290,0,400,1470,544035,400
151,174,258379,0,618,1256,558369,618
152,164,238550,0,72,1353,544359,72
153,164,238165,2,91,1292,543830,91
154,164,421983,0,573,2192,543942,573
155,164,339084,0,473,1728,543748,473
156,164,260981,0,514,1259,543893,514
157,164,237446,0,117,1396,543896,117
158,168,330539,1,389,1826,549239,389
159,170,345713,0,493,2022,566068,493
160,165,356472,0,672,2058,538023,672
161,165,265427,75,3478,1699,518123,3478
162,165,452925,90,2679,3697,544028,2679
163,164,376863,1,1361,3793,543987,1361
164,177,351493,8,902,2109,480294,902
165,165,347157,1,274,1933,514370,274
166,164,351360,3,327,1975,519829,327
167,164,312059,7,328,1921,522280,328
168,166,292414,9,1099,1854,509353,1099
169,178,530343,31,1381,1095,567222,1381
170,164,472164,26,1543,3762,544249,1543
171,165,507288,0,317,3033,538180,317
172,164,402924,0,298,2115,522482,298
173,164,357886,0,278,1812,512967,278
174,164,473248,8,1004,2034,514079,1004
175,164,354903,7,1774,1521,530834,1774
176,177,433500,1,471,2718,520366,471
177,169,291342,0,252,1717,544313,252
178,164,311789,2,254,1873,521544,254
179,164,360056,0,347,1925,521678,347
180,164,401863,0,369,2041,517342,369
181,164,289794,17,1047,1177,365904,1047
182,164,425365,12,2765,1704,527564,2765
183,165,345782,0,432,2139,520241,432
184,164,357710,0,271,1979,521906,271
185,177,314183,0,295,1798,522357,295
186,168,421422,0,318,2194,538185,318
187,171,259376,0,317,1513,554257,317
188,165,297486,7,1315,1705,478695,1315
189,174,435285,20,1873,1217,563395,1873
190,164,352153,0,561,1910,520383,561
191,165,399252,0,360,2005,517056,360
192,164,398872,3,291,2250,521508,291
193,175,385724,1,392,2346,555677,392
194,176,402392,0,340,2199,521288,340
195,164,465856,26,1007,941,539258,1007
196,173,285432,0,1657,1962,555677,1657
197,164,270694,0,249,1464,521581,249
198,173,387644,0,402,2276,556618,402
199,171,340495,0,270,1713,542978,270
200,164,262632,1,422,1574,514037,422
201,164,279616,0,284,1679,529933,284
202,164,320646,4,568,1601,530794,568
203,164,430368,34,1741,1324,520593,1741
204,164,391930,35,1255,2941,532297,1255
205,164,268579,77,1157,2400,511636,1157
206,176,439812,247,3081,3885,582283,3081
207,164,321444,22,1668,3364,543995,1668
208,172,342265,4,1254,3440,572878,1254
209,164,419002,4,1143,3294,544098,1143
210,165,433850,8,1192,3262,544247,1192
211,164,356771,0,1318,3040,531563,1318
212,168,288618,1,2304,2261,459842,2304
213,164,468883,0,1216,3063,534592,1216
214,164,376645,2,1506,2714,529028,1506
215,172,299966,0,1393,2335,555330,1393
216,165,405647,3,2562,3698,527784,2562
217,164,312612,0,630,2275,538456,630
218,176,302723,0,907,2269,538661,907
219,165,390359,0,1474,3289,529189,1474
220,164,276922,0,1186,2240,525777,1186
221,164,325628,0,1105,2707,538193,1105
222,164,292073,1,155,1839,544024,155
223,164,362927,2,1521,2899,533267,1521
224,164,327892,1,1132,2535,533230,1132
225,173,404938,0,1735,3133,548873,1735
226,164,292993,0,271,1765,543655,271
227,164,296015,0,1280,2099,533980,1280
228,165,350366,25,1175,2496,534588,1175
229,164,367490,3,1360,2552,524351,1360
230,164,483398,7,821,2907,534414,821
231,165,292869,3,1502,2325,536815,1502
232,175,343269,3,1596,2664,554798,1596
233,165,288028,0,948,2201,532694,948
234,177,292580,0,1123,2287,584128,1123
235,183,322210,0,428,2002,579988,428
236,173,234840,3,2170,2060,539360,2170
237,163,322194,1,1148,2736,535447,1148
238,165,290884,0,895,2188,533831,895
239,176,245558,2,1096,2027,538837,1096
240,165,285458,0,189,1782,538941,189
241,166,289498,0,1421,2270,538849,1421
242,164,283075,0,1013,2209,528934,1013
243,164,319408,0,1267,2525,527213,1267
244,164,462802,1,1173,3054,533523,1173
245,164,383325,1,1454,2548,532961,1454
246,164,371900,0,1380,2509,532193,1380
247,177,323031,1,1393,2344,530671,1393
248,164,282590,0,514,1699,544130,514
249,164,352923,0,1019,2221,534638,1019
250,165,298087,0,1252,2105,539251,1252
251,164,265524,1,1408,2248,517942,1408
252,167,252820,3,1227,2068,544393,1227
253,165,265495,0,733,1752,537450,733
254,170,306595,1,734,1849,564580,734
255,164,360509,1,1585,2860,532884,1585
256,164,253131,0,803,1855,532935,803
257,164,362794,0,1430,2836,537072,1430
258,165,285015,1,428,1989,546865,428
259,172,349815,1,1433,2501,546816,1433
260,165,272559,1,2301,2300,488721,2301
261,164,331262,0,1331,2474,533861,1331
262,164,418099,1,1337,2777,533560,1337
263,164,389170,1,1141,2434,533357,1141
264,175,319921,2,2085,2231,560470,2085
265,164,374387,0,1414,2769,538664,1414
266,164,466033,5,1253,2890,528914,1253
267,164,343701,5,1515,2271,537890,1515
268,172,259561,1,1044,1992,547745,1044
269,164,320555,0,1189,2515,530167,1189
270,164,382651,2,1095,2850,544026,1095
271,164,350319,8,873,2411,538441,873
272,170,295262,1,1262,2366,546156,1262
273,177,288479,1,978,2158,579988,978
274,164,351694,0,1371,2550,519344,1371
275,164,239674,0,574,1522,543465,574
276,164,284778,2,731,1807,543767,731
277,164,317585,0,1376,2454,524482,1376
278,164,290973,0,931,2162,533255,931
279,164,366716,3,1500,2583,533243,1500
280,164,448456,3,794,2610,532977,794
281,164,326421,0,1478,2520,535894,1478
282,165,294593,0,1039,2101,533215,1039
283,165,369487,0,1567,2540,533240,1567
284,164,433138,3,1097,2511,520612,1097
285,168,340393,0,1613,2364,547468,1613
286,164,313678,1,1353,2439,523782,1353
287,164,289509,0,1170,2291,538588,1170
288,164,267968,0,584,1966,538485,584
289,164,271799,0,746,1767,538717,746
290,165,241168,0,1018,1927,529288,1018
291,165,255989,0,961,2002,538857,961
292,164,365750,2,1385,2728,532538,1385
293,171,333969,0,714,2312,566981,714
294,164,299383,1,870,2047,528676,870
295,164,329158,0,1294,2532,532824,1294
296,164,287054,0,920,2131,528623,920
297,164,317588,1,1259,2364,524779,1259
298,167,257894,1,972,1623,381731,972
299,176,293942,3,1868,2086,578602,1868
300,164,362083,1,1677,2651,532598,1677
301,164,368809,1,1256,2503,528483,1256
302,164,471441,2,1221,2983,533664,1221
303,164,335825,0,1475,2391,531636,1475
304,170,352484,0,1094,2644,557664,1094
305,164,318548,9,1374,2436,523078,1374
306,164,252230,1,993,1953,539205,993
307,177,325376,5,299,2044,538897,299
308,164,265165,0,1930,2212,517955,1930
309,164,363690,2,1481,2771,532530,1481
310,165,349343,0,1263,2909,525864,1263
311,164,356576,0,666,2381,539167,666
312,164,359948,1,2189,2647,531921,2189
313,189,352489,0,1504,2717,566549,1504
314,165,323534,0,1179,2521,532776,1179
315,164,443297,0,760,2726,538105,760
316,164,338366,2,1558,2358,534156,1558
317,172,315488,0,1176,2186,560225,1176
318,164,318076,0,1203,2178,517239,1203
319,165,227294,2,930,1534,544601,930
320,165,259070,1,99,1424,548121,99
321,164,300619,3,1618,2095,538162,1618
322,167,341257,0,1198,2290,537887,1198
323,177,274729,1,1442,2034,517822,1442
324,178,279626,1,1437,2183,530898,1437
325,165,260282,0,117,1437,549053,117
326,165,272350,1,1277,1983,545468,1277
327,169,301648,0,1009,2309,548384,1009
328,164,393821,0,1441,2993,520130,1441
329,164,291641,0,1050,2248,539048,1050
330,164,319042,0,501,2072,538785,501
331,177,350003,0,1633,2776,521625,1633
332,164,284167,1,1362,2292,532359,1362
333,164,356916,1,1465,2522,533371,1465
334,164,457046,0,779,2601,538923,779
335,165,330660,1,1519,2350,533055,1519
336,164,290614,1,1257,2009,531473,1257
337,164,292986,1,1073,2210,538138,1073
338,164,500300,0,705,2787,538772,705
339,165,323812,0,1754,2262,525244,1754
340,164,335993,0,1342,2230,533900,1342
341,164,245430,0,1241,1936,531599,1241
342,164,310875,1,910,1975,544116,910
343,164,322415,0,803,2155,537829,803
344,164,323523,0,1352,2589,533672,1352
345,173,268304,0,885,2021,551421,885
346,164,312274,0,1336,2374,520289,1336
347,164,282488,0,664,1718,544165,664
348,164,360119,4,1205,2409,542777,1205
349,164,289798,0,1261,2242,538565,1261
350,169,306384,0,1046,2170,546601,1046
351,164,368264,0,1415,2611,533066,1415
352,165,450993,1,950,2689,538776,950
353,164,245335,0,1154,1951,532700,1154
354,164,221869,0,729,1676,538755,729
355,164,362732,0,1516,2591,529402,1516
356,165,477889,0,794,2708,521812,794
357,164,326587,4,1849,2241,532631,1849
358,173,275820,0,1404,1954,558339,1404
359,164,301084,0,940,2147,538014,940
360,166,295160,5,1483,2438,543685,1483
361,165,355717,5,1101,2331,538638,1101
362,167,324350,1,1518,2602,537527,1518
363,165,284916,0,1021,2157,529258,1021
364,165,278911,5,1331,2174,530926,1331
365,164,370777,0,643,2225,544133,643
366,164,302901,3,1043,2219,538226,1043
367,164,326826,0,1294,2428,532267,1294
368,164,337382,0,1191,2362,533410,1191
369,164,314648,2,1323,2316,522497,1323
370,164,415918,2,804,2498,543712,804
371,165,364662,1,1426,2749,532465,1426
372,166,308156,0,1097,2021,541940,1097
373,164,376525,0,1258,2527,533513,1258
374,164,392067,2,940,2370,526367,940
375,164,300122,1,1100,2317,543875,1100
376,164,263388,0,890,1870,538302,890
377,165,234733,0,937,1751,516172,937
378,164,292593,0,1126,2272,538961,1126
379,164,285368,0,141,1710,538948,141
380,117,164635,2,1152,1395,348386,1152
381,174,295708,2,1918,2391,557424,1918
382,164,350421,1,996,2470,544128,996
383,169,254001,0,1151,2123,549891,1151
384,165,240833,0,240,1509,538694,240
385,164,271153,4,822,1793,538340,822
386,164,253800,0,995,1972,534106,995
387,164,314076,0,1403,2406,519460,1403
388,164,336205,3,1297,2543,544097,1297
389,164,465952,3,727,2739,544147,727
390,165,286752,0,1557,2096,532092,1557
391,164,286806,1,1175,1988,528450,1175
392,164,321688,0,1299,2211,523138,1299
393,165,270031,1,1018,1830,546724,1018
394,164,259277,0,105,1413,544867,105
395,170,350513,4,1497,2528,556372,1497
396,164,333620,0,1322,2261,533096,1322
397,175,311050,0,1807,2524,556561,1807
398,177,250385,1,788,1619,563089,788
399,164,328281,1,846,1984,544392,846
400,164,299625,0,1113,2318,544972,1113
401,165,288381,0,948,2234,531733,948
402,164,361423,1,1285,2809,532398,1285
403,164,367753,0,481,2467,541351,481
404,166,298940,4,1437,2271,538393,1437
405,181,351410,2,2016,2734,572848,2016
406,165,372769,0,1342,2795,542023,1342
407,164,486784,2,747,2852,534341,747
408,164,326867,3,1695,2321,533066,1695
409,164,303674,1,2510,2160,522128,2510
410,164,377429,0,1283,2707,544801,1283
411,176,492409,2,890,2934,537374,890
412,164,319738,0,1613,2257,524170,1613
413,174,307451,0,1259,2084,552728,1259
414,164,267124,0,1628,2137,519131,1628
415,164,276564,0,756,1701,543499,756
416,163,330138,2,692,1948,543378,692
417,176,314765,1,1210,2597,571500,1210
418,177,288751,0,1051,2178,532254,1051
419,164,237272,1,2170,1932,398847,2170
420,177,290138,87,1399,1947,499008,1399
421,164,331635,17,1140,2048,543762,1140
422,176,339472,0,120,1916,585395,120
423,169,312728,2,138,1981,562346,138
424,164,386115,42,637,2246,537981,637
425,164,376579,3,182,2411,543344,182
426,173,269942,117,1593,2674,575880,1593
427,169,351878,0,228,1999,551861,228
428,165,302161,33,783,1626,518119,783
429,164,337163,2,2335,2999,523134,2335
430,164,374905,0,1109,3048,543924,1109
431,163,330362,33,1736,2708,503628,1736
432,177,276257,2,1475,2437,532475,1475
433,168,271835,0,1012,2028,552374,1012
434,164,290501,1,1120,2107,528086,1120
435,175,302062,1,898,2204,583154,898
436,164,322138,0,1112,2505,527285,1112
437,163,255734,0,953,1962,538401,953
438,164,255299,0,679,1812,533723,679
439,164,346552,4,1546,2678,520046,1546
440,168,412055,0,715,2755,559214,715
441,164,468016,1,189,2716,540018,189
442,164,508840,6,355,2897,538639,355
443,164,447340,0,926,3075,538524,926
444,164,256960,3,707,1982,528878,707
445,164,243686,0,409,1521,503010,409
446,163,438116,1,1518,2686,543598,1518
447,165,304235,1,1553,2851,525065,1553
448,163,279127,0,1144,2340,532214,1144
449,164,250001,0,870,1942,533564,870
450,164,295562,0,1003,2172,533379,1003
451,164,328886,0,1324,2426,528230,1324
452,177,362963,0,1086,2719,524438,1086
453,171,307849,0,1676,2292,556677,1676
454,172,306827,0,1129,2337,557148,1129
455,163,312661,0,1422,2307,519342,1422
456,164,311176,0,944,2077,543825,944
457,164,403310,2,1768,2967,536489,1768
458,164,501924,2,290,2941,538518,290
459,164,509640,7,247,2823,538298,247
460,164,509082,0,393,2940,538167,393
461,163,251294,5,1577,2155,495861,1577
462,164,452492,0,419,2895,531800,419
463,164,366422,0,1922,2744,537819,1922
464,164,281858,0,1485,2615,532953,1485
465,173,318027,0,1078,2590,564574,1078
466,164,306337,0,1384,2342,513824,1384
467,164,229607,0,804,1691,543326,804
468,166,268172,1,942,1909,543051,942
469,164,292046,0,1012,2294,533553,1012
470,176,332102,0,1209,2434,577248,1209
471,164,295492,0,1133,2115,533557,1133
472,169,211236,1,1041,1589,539968,1041
473,174,300738,0,769,2096,579420,769
474,163,329435,1,1119,2290,527993,1119
475,164,318260,0,1168,2384,516165,1168
476,165,254622,0,126,1511,533982,126
477,176,384936,0,254,2157,588220,254
478,177,341558,4,221,1963,543646,221
479,163,379525,0,176,2143,543222,176
480,169,341144,2,1583,2913,539179,1583
481,164,355914,0,316,2212,521098,316
482,164,343015,0,1503,2049,534948,1503
483,163,281674,1,1286,2456,531365,1286
484,164,287777,0,1085,2217,533400,1085
485,164,357231,0,1517,2848,524852,1517
486,174,253714,0,785,1865,578129,785
487,164,331636,0,1219,2535,536874,1219
488,163,333753,0,1408,2354,531366,1408
489,174,335906,0,1519,2401,548247,1519
490,164,305235,1,924,2181,543623,924
491,171,289399,0,841,2020,570306,841
492,164,314851,0,1446,2386,523060,1446
493,164,318723,1,942,2002,517926,942
494,164,335298,0,441,2149,543478,441
495,171,278087,0,87,1534,570585,87
496,164,301336,0,77,1615,545156,77
497,168,302364,3,221,1767,556587,221
498,164,338689,0,269,2117,543091,269
499,164,269824,2,1292,2722,523180,1292
500,176,341846,0,269,2142,510575,269
501,164,417323,0,1943,2635,533094,1943
502,165,336001,0,1651,3331,525165,1651
503,164,245017,0,1155,2082,539571,1155
504,164,305188,1,1040,2248,543145,1040
505,176,348231,2,2088,2746,575640,2088
506,164,374940,1,1488,2610,533728,1488
507,164,347906,0,1586,2498,511300,1586
508,164,347342,0,1072,2472,543728,1072
509,165,334888,0,1114,2419,535017,1114
510,164,338670,0,1307,2262,537917,1307
511,164,419618,2,1735,3033,517815,1735
512,177,293564,0,266,1885,543410,266
513,177,342030,0,147,1887,543324,147
514,167,264681,0,91,1463,554126,91
515,163,291991,2,278,1822,543216,278
516,164,325838,0,213,2104,537775,213
517,164,321719,2,1439,3008,527978,1439
518,164,469341,0,374,3096,516660,374
519,171,333265,0,1988,2369,546713,1988
520,164,250936,0,1190,2168,543399,1190
521,164,340981,0,858,2522,543089,858
522,167,383895,0,1319,2932,545905,1319
523,177,370904,0,1410,2470,524269,1410
524,164,336090,0,1766,2418,500451,1766
525,171,288145,0,1260,1979,569061,1260
526,170,239309,0,601,1684,558132,601
527,164,334021,0,1221,2349,537961,1221
528,163,297927,0,1117,1959,532577,1117
529,164,310926,2,1454,2086,514945,1454
530,164,438913,0,790,2984,543021,790
531,164,430649,0,132,2353,542908,132
532,172,438301,3,373,2719,565545,373
533,164,291616,0,149,1828,543429,149
534,163,290191,1,1429,2730,533009,1429
535,164,314192,0,192,2014,525065,192
536,164,458587,0,1179,2596,511685,1179
537,164,285895,2,1549,2741,543209,1549
538,170,189686,1,1302,1571,424889,1302
539,166,264661,2,2368,2418,529043,2368
540,164,363306,0,1431,2817,531958,1431
541,177,385884,0,1887,2711,514398,1887
542,164,349609,0,995,2409,543105,995
543,163,229406,0,797,1654,543244,797
544,164,326637,0,1157,2332,527923,1157
545,165,330404,0,1214,2195,530597,1214
546,164,311750,1,2054,2238,517636,2054
547,164,381796,0,842,2515,543321,842
548,172,325217,0,722,2510,558907,722
549,175,272789,0,343,1835,577015,343
550,164,382810,1,198,2227,543422,198
551,166,333400,5,322,2162,550884,322
552,170,363910,0,617,2381,538172,617
553,164,334593,2,6155,3237,481171,6155
554,166,463232,3,2622,3183,543409,2622
555,164,274480,0,2011,2488,537015,2011
556,164,343960,0,1470,3174,528007,1470
557,164,325379,0,1366,2608,532733,1366
558,168,284174,0,1504,2158,527507,1504
559,164,382529,0,1285,2736,543750,1285
560,164,388355,0,1180,2684,543328,1180
561,164,331727,0,1225,2358,532103,1225
562,164,310407,0,1414,2185,510427,1414
563,164,333390,0,1810,2425,543692,1810
564,164,270778,0,759,1873,543749,759
565,164,400055,3,1367,3238,537030,1367
566,164,366284,0,264,2567,540685,264
567,164,375494,0,149,2227,539142,149
568,169,387323,7,282,2391,558235,282
569,164,337795,0,143,1997,543404,143
570,164,396237,2,1609,3235,513752,1609
571,164,359898,0,273,2546,533539,273
572,167,340930,1,1503,2343,540847,1503
573,164,351085,0,2096,3559,519376,2096
574,164,320787,0,1210,2558,528290,1210
575,164,281877,0,1360,2119,524334,1360
576,164,385764,1,981,2703,543517,981
577,164,304080,0,947,2130,538034,947
578,164,290153,0,1109,1972,523555,1109
579,171,292482,0,1466,2030,534967,1466
580,163,338992,0,1383,2453,543183,1383
581,175,257785,0,754,1781,581755,754
582,164,285696,1,1142,2349,537500,1142
583,170,324645,0,901,2321,530704,901
584,164,332404,0,318,2129,543193,318
585,163,299745,0,120,1624,543364,120
586,169,273643,0,106,1446,561223,106
587,176,342471,6,202,1978,543108,202
588,164,295469,1,281,1686,543269,281
589,164,288463,2,1207,2584,527621,1207
590,164,280017,0,206,1747,529512,206
591,164,394132,0,1340,2323,534451,1340
592,164,265630,1,1286,2618,527144,1286
593,163,382016,0,1884,3029,515452,1884
594,164,343969,0,1038,2451,542946,1038
595,164,382123,0,1114,2650,537428,1114
596,164,371892,0,1446,2564,528937,1446
597,165,277517,0,2211,2010,487643,2211
598,163,382347,0,1352,2643,543785,1352
599,166,349163,0,977,2437,547502,977
600,166,296715,0,1006,2376,542945,1006
601,164,349618,6,2854,2662,519458,2854
602,164,539689,2,1650,3831,543667,1650
603,168,403036,0,2360,2423,555175,2360
604,177,291469,5,276,1739,545392,276
605,166,305610,0,132,1708,551594,132
606,164,311329,0,1567,3109,525961,1567
607,166,356063,0,315,2425,529153,315
608,164,348852,1,981,2003,534686,981
609,164,284639,1,2034,2773,512801,2034
610,163,373121,0,1298,2865,543340,1298
611,164,266475,0,753,1877,543466,753
612,172,318484,2,1137,2273,561439,1137
613,164,330271,0,1523,2296,528228,1523
614,164,303742,0,1783,2183,506438,1783
615,164,312410,0,1072,2070,543412,1072
616,163,307109,0,1010,2120,543315,1010
617,164,284208,0,1114,2346,531912,1114
618,164,254344,0,994,2004,534659,994
619,163,309313,1,1184,2223,514832,1184
620,164,306581,0,817,2241,543077,817
621,174,286650,1,394,1684,565882,394
622,164,301807,0,102,1641,543726,102
623,163,295632,6,218,1662,543431,218
624,164,251538,0,114,1367,543226,114
625,164,283579,1,619,1956,536401,619
626,163,290218,0,1007,2580,528662,1007
627,177,280706,0,190,1717,529025,190
628,177,335184,0,978,1652,508392,978
629,164,318363,1,1723,2968,543548,1723
630,164,380188,0,1206,2939,543567,1206
631,164,333699,0,1291,2498,536681,1291
632,163,323641,0,1439,2320,525007,1439
633,177,338841,0,1804,2417,506133,1804
634,164,270656,0,809,1755,543360,809
635,172,297032,1,914,2022,573281,914
636,174,269394,0,969,2211,565881,969
637,172,283021,0,1171,2272,562372,1171
638,164,274155,0,1410,2096,516774,1410
639,165,420993,0,1028,2819,543210,1028
640,164,287126,0,427,1896,544312,427
641,164,299809,0,119,1603,543657,119
642,164,337387,0,118,1866,543492,118
643,172,220626,3,248,1662,573964,248
644,164,288744,0,175,1732,537784,175
645,177,269810,1,1644,2476,517195,1644
646,174,309195,0,429,2121,533750,429
647,164,414404,0,604,2441,543681,604
648,164,296313,1,1827,2278,543374,1827
649,316,641000,1,3447,4746,1051138,3447
650,178,304169,0,1602,1999,547343,1602
651,177,346081,0,1639,2456,544606,1639
652,164,348819,0,915,2406,544586,915
653,164,337170,0,990,2628,536946,990
654,164,286625,0,1261,2279,532662,1261
655,164,261191,0,1293,2045,510124,1293
656,164,267402,0,1007,1887,543113,1007
657,164,426608,4,862,2744,543872,862
658,164,202217,1,1948,1804,398686,1948
659,168,285848,1,316,2013,549298,316
660,164,371632,0,173,2314,537641,173
661,164,367373,6,307,2257,538623,307
662,164,451940,0,838,2854,538980,838
663,164,397477,0,1314,3236,510713,1314
664,163,497928,0,859,2725,538115,859
665,164,295882,0,1997,3142,535360,1997
666,164,289668,0,1276,2365,537554,1276
667,164,293113,2,1367,2112,495958,1367
668,177,243050,0,1786,1892,529270,1786
669,164,267967,0,958,1856,544174,958
670,174,298512,0,760,2079,579914,760
671,164,296746,0,968,2288,537192,968
672,174,277262,0,1100,2209,568134,1100
673,164,306790,0,1562,2376,515931,1562
674,164,346410,1,1059,2476,543450,1059
675,164,381349,0,1140,2643,543668,1140
676,164,343345,0,1297,2734,510276,1297
677,164,342020,0,138,1884,543848,138
678,171,322708,0,124,1756,570216,124
679,164,293163,4,198,1649,543468,198
680,167,269653,0,105,1437,555897,105
681,164,309212,0,1250,2535,543661,1250
682,164,313489,0,318,2042,528117,318
683,164,286471,0,218,1493,529516,218
684,169,347456,1,1882,2235,552620,1882
685,164,319512,0,1461,2562,532710,1461
686,164,256914,0,1588,1996,501760,1588
687,163,224050,0,1017,1634,543132,1017
688,164,271474,1,817,1811,543318,817
689,163,308019,0,950,2101,543228,950
690,164,325977,0,1182,2669,532390,1182
691,164,341069,2,1644,2599,506975,1644
692,177,267097,0,1411,1976,577238,1411
693,164,346441,0,1255,2367,543919,1255
694,176,274017,0,753,1805,588266,753
695,164,338562,6,1181,2629,511107,1181
