sample,interval (usec),PAPI_TOT_INS,PAPI_L3_TCM,PAPI_L3_TCA,PAPI_BR_MSP,PAPI_TOT_CYC,PAPI_L2_TCM
14779,164,53655,811,1570,12,543194,1570
14780,163,53390,805,1564,12,543101,1564
14781,164,53475,808,1567,12,543165,1567
14782,163,53574,810,1569,12,543187,1569
14783,164,54462,791,1765,11,543144,1765
14784,165,54164,786,1548,11,543504,1548
14785,163,53722,804,1566,13,543077,1566
14786,164,53152,799,1557,13,543130,1557
14787,164,52696,791,1550,12,535044,1550
14788,164,53642,811,1573,14,543345,1573
14789,163,53352,805,1567,11,543106,1567
14790,164,53691,812,1573,12,543110,1573
14791,163,53442,807,1568,12,543206,1568
14792,164,53257,803,1565,12,543558,1565
14793,164,56099,795,1561,18,542939,1561
14794,163,53319,804,1566,12,543010,1566
14795,164,54862,793,1808,14,543247,1808
14796,165,54055,786,1548,10,543770,1548
14797,163,53589,804,1566,12,543062,1566
14798,164,53367,805,1564,12,543455,1564
14799,164,53736,813,1572,11,543392,1572
14800,163,53243,803,1561,11,542948,1561
14801,164,53391,805,1564,11,543603,1564
14802,163,53256,803,1563,11,543238,1563
14803,165,53684,811,1570,12,542978,1570
14804,164,53359,805,1564,11,543831,1564
14805,164,54285,806,1671,13,543629,1671
14806,164,54310,791,1548,12,543585,1548
14807,164,54090,800,1562,12,542934,1562
14808,163,53568,809,1567,12,543063,1567
14809,164,56438,802,1561,16,542803,1561
14810,164,53764,813,1572,12,542953,1572
14811,163,53448,807,1565,11,543312,1565
14812,164,52967,797,1558,10,536962,1558
14813,164,53638,811,1572,11,543302,1572
14814,163,53361,807,1569,13,543165,1569
14815,164,53400,806,1568,11,543161,1568
14816,164,53970,796,1684,12,543466,1684
14817,164,54461,790,1548,12,543461,1548
14818,164,53599,796,1558,11,542878,1558
14819,163,53354,805,1564,13,543281,1564
14820,164,53492,808,1567,9,543257,1567
14821,164,53463,807,1566,12,543356,1566
14822,163,53511,807,1566,12,543100,1566
14823,164,53253,803,1562,12,543042,1562
14824,164,53618,810,1568,11,542920,1568
14825,163,56448,801,1561,16,542976,1561
14826,164,53546,809,1568,13,543104,1568
14827,164,54149,800,1693,13,543667,1693
14828,164,54477,790,1548,11,543649,1548
14829,164,53440,794,1556,13,543005,1556
14830,163,53364,804,1563,11,543365,1563
14831,164,53498,808,1566,12,543312,1566
14832,164,53450,807,1566,12,542999,1566
14833,163,53306,803,1562,12,543396,1562
14834,164,53583,810,1568,11,543041,1568
14835,163,53592,810,1569,11,542868,1569
14836,164,53041,797,1556,12,538837,1556
14837,164,53393,806,1568,11,543451,1568
14838,164,54618,804,1724,12,543388,1724
14839,164,54134,786,1548,12,543534,1548
14840,164,53771,800,1562,12,543226,1562
14841,163,56401,801,1562,16,542873,1562
14842,164,53410,807,1566,13,543108,1566
14843,163,53359,805,1564,11,542965,1564
14844,164,53486,806,1565,12,542896,1565
14845,163,53571,809,1568,11,543232,1568
14846,164,53753,814,1571,12,543299,1571
14847,163,53588,810,1569,10,542886,1569
14848,164,53258,803,1562,12,543020,1562
14849,164,54738,791,1800,11,543130,1800
14850,164,54014,786,1548,12,543460,1548
14851,164,53696,804,1566,11,543160,1566
14852,163,53162,801,1560,12,543153,1560
14853,164,53588,809,1568,12,542852,1568
14854,164,53546,809,1567,12,543306,1567
14855,163,53452,806,1564,12,543204,1564
14856,164,53726,812,1571,12,543226,1571
14857,163,56296,799,1558,15,543184,1558
14858,164,53395,806,1565,12,543059,1565
14859,164,53627,810,1568,11,543238,1568
14860,164,55123,792,1766,13,543681,1766
14861,165,53347,786,1551,12,539065,1551
14862,163,53754,802,1567,13,543220,1567
14863,164,53729,813,1575,11,543270,1575
14864,163,53490,807,1569,11,543059,1569
14865,164,53428,805,1567,13,543278,1567
14866,163,53867,815,1577,11,543002,1577
14867,164,54312,825,1587,11,543192,1587
14868,164,54318,825,1586,10,542983,1586
14869,164,56049,802,1819,14,543709,1819
14870,163,54410,796,1561,13,543246,1561
14871,164,53582,809,1570,12,543109,1570
14872,163,53309,805,1566,12,543221,1566
14873,164,56237,797,1560,17,543209,1560
14874,164,53306,803,1565,12,542875,1565
14875,163,53360,805,1567,11,542917,1567
14876,164,53605,811,1572,11,543398,1572
14877,164,53601,810,1572,12,543265,1572
14878,163,53498,808,1570,12,543305,1570
14879,164,54553,801,1735,13,543484,1735
14880,165,53867,786,1548,12,543718,1548
14881,163,53800,796,1558,13,543126,1558
14882,164,53673,811,1571,11,543046,1571
14883,163,53342,804,1562,12,543009,1562
14884,164,53621,811,1569,10,543188,1569
14885,164,52817,794,1553,11,537816,1553
14886,163,53738,813,1574,12,542965,1574
14887,164,53400,806,1568,11,543271,1568
14888,165,53630,811,1572,12,543303,1572
14889,164,53380,805,1567,11,543516,1567
14890,164,57846,788,1806,13,543247,1806
14891,164,54045,786,1548,11,544001,1548
14892,164,53904,811,1573,12,544478,1573
14893,164,53481,808,1566,12,543256,1566
14894,163,53402,806,1565,11,542809,1565
14895,164,53498,808,1567,12,543368,1567
14896,164,53442,807,1566,12,543140,1566
14897,163,53245,802,1561,12,543180,1561
14898,164,53337,805,1563,11,543243,1563
14899,163,53544,809,1568,11,543256,1568
14900,164,53368,805,1564,12,543084,1564
14901,164,55055,792,1767,13,543729,1767
14902,164,54156,786,1548,12,543862,1548
14903,164,53144,801,1559,12,543325,1559
14904,163,53306,804,1563,12,543240,1563
14905,164,53790,813,1572,12,542891,1572
14906,163,56361,800,1559,19,543007,1559
14907,164,53401,806,1567,11,543089,1567
14908,163,53243,802,1560,11,543316,1560
14909,164,53344,805,1564,11,543065,1564
14910,164,53115,800,1561,12,539458,1561
14911,163,53725,812,1574,11,543129,1574
14912,165,54931,799,1788,13,543365,1788
14913,164,54036,786,1548,12,543344,1548
14914,164,53611,801,1563,13,543275,1563
14915,163,53730,812,1570,11,543056,1570
14916,164,53441,807,1565,11,543123,1565
14917,164,53548,808,1567,13,544266,1567
14918,163,53546,809,1568,12,542892,1568
14919,164,53738,813,1572,12,543174,1572
14920,163,53498,808,1566,12,543050,1566
14921,164,53585,810,1569,11,544187,1569
14922,164,56799,801,1607,18,543182,1607
14923,165,54292,792,1565,13,544040,1565
14924,164,53773,787,1549,12,543730,1549
14925,163,53797,815,1573,11,543137,1573
14926,164,53492,807,1566,12,543021,1566
14927,164,53557,809,1568,11,543241,1568
14928,163,53493,806,1564,12,543094,1564
14929,164,53354,805,1565,12,543018,1565
14930,163,53592,810,1569,11,543379,1569
14931,164,53391,806,1564,12,543073,1564
14932,165,53882,817,1576,12,549265,1576
14933,165,55297,793,1784,13,543536,1784
14934,164,53747,786,1550,11,539761,1550
14935,164,53559,808,1570,11,543480,1570
14936,163,53305,804,1566,12,543311,1566
14937,164,53770,814,1576,12,542877,1576
14938,163,56315,799,1561,15,543002,1561
14939,164,53654,811,1573,12,543448,1573
14940,163,53533,808,1569,12,543282,1569
14941,164,53669,811,1573,12,543055,1573
14942,164,53361,805,1566,12,543126,1566
14943,163,53868,809,1607,12,543187,1607
14944,165,54576,791,1569,13,543694,1569
14945,164,53992,792,1554,12,543214,1554
14946,163,53614,810,1569,12,542976,1569
14947,164,53492,807,1566,12,543149,1566
14948,163,53641,810,1569,12,542960,1569
14949,164,53244,802,1561,12,543396,1561
14950,163,53736,813,1571,11,543334,1571
14951,164,53546,809,1567,12,543124,1567
14952,163,53397,806,1565,12,543269,1565
14953,164,53627,810,1570,11,543101,1570
14954,164,57888,790,1745,17,543281,1745
14955,165,53915,786,1548,12,543816,1548
14956,164,53602,802,1564,12,543047,1564
14957,163,53597,810,1568,10,542928,1568
14958,164,52862,794,1553,12,536720,1553
14959,164,53635,810,1572,12,543251,1572
14960,163,53518,807,1568,12,543029,1568
14961,164,53529,809,1571,12,543391,1571
14962,163,53528,809,1570,12,543281,1570
14963,164,53697,812,1574,12,543102,1574
14964,164,53454,809,1571,11,543171,1571
14965,164,54893,791,1744,13,543578,1744
14966,164,53860,786,1548,13,543574,1548
14967,164,53664,807,1569,11,543407,1569
14968,163,53926,816,1575,12,543289,1575
14969,164,54251,823,1582,12,543034,1582
14970,164,57117,816,1576,20,543141,1576
14971,163,54408,827,1586,11,543160,1586
14972,164,53798,814,1573,11,543177,1573
14973,166,53769,806,1603,13,543351,1603
14974,164,54171,786,1548,12,543951,1548
14975,164,53567,799,1561,13,543074,1561
14976,163,53364,805,1564,11,543124,1564
14977,164,53491,807,1566,11,543033,1566
14978,163,53642,811,1569,12,543207,1569
14979,164,53413,805,1563,11,543196,1563
14980,164,53400,806,1565,11,543160,1565
14981,163,53610,810,1569,12,543122,1569
14982,164,53630,810,1568,12,542960,1568
14983,163,53047,798,1559,12,538539,1559
14984,164,54600,794,1772,13,543317,1772
14985,165,54086,786,1547,12,543763,1547
14986,163,56514,793,1556,16,543129,1556
14987,164,53270,803,1562,12,542914,1562
14988,164,53402,807,1565,12,543164,1565
14989,163,53477,806,1565,11,542915,1565
14990,164,53319,805,1563,12,543055,1563
14991,163,53400,806,1565,11,543021,1565
14992,164,53649,811,1570,12,542963,1570
14993,163,53588,809,1567,12,543107,1567
14994,164,53320,806,1564,12,543141,1564
14995,164,54629,800,1742,12,543256,1742
14996,165,53759,786,1548,12,543542,1548
14997,163,53632,791,1553,13,543031,1553
14998,164,53354,805,1564,12,543184,1564
14999,163,53581,809,1567,12,543071,1567
15000,164,53354,806,1565,12,543048,1565
15001,164,53676,812,1570,12,543321,1570
15002,163,53509,808,1566,12,542786,1566
15003,164,56519,803,1563,16,542927,1563
15004,163,53578,810,1567,13,543095,1567
15005,164,53647,811,1570,11,543067,1570
15006,164,54448,794,1761,12,543131,1761
15007,165,53702,786,1549,12,539815,1549
15008,163,53968,799,1564,13,543241,1564
15009,164,53488,808,1570,11,542983,1570
15010,163,53525,808,1570,12,543178,1570
15011,164,53637,811,1572,12,543252,1572
15012,163,53841,814,1576,12,543034,1576
15013,164,53367,807,1569,12,543303,1569
15014,163,53450,807,1568,12,543115,1568
15015,164,53622,810,1571,11,542853,1571
15016,164,53214,802,1564,11,543043,1564
15017,164,54599,792,1613,13,543522,1613
15018,164,53808,786,1548,12,543650,1548
15019,163,56635,806,1565,16,543210,1565
15020,164,53572,809,1567,11,543314,1567
15021,163,53037,798,1556,11,542678,1556
15022,164,53340,804,1563,11,542870,1563
15023,163,53772,813,1572,12,543331,1572
15024,164,53354,805,1564,12,543108,1564
15025,163,53387,806,1565,11,543203,1565
15026,164,53448,807,1566,11,543100,1566
15027,164,53534,808,1566,12,543050,1566
15028,166,55819,791,1709,13,550059,1709
15029,164,53654,788,1550,13,543158,1550
15030,163,53414,806,1565,12,543351,1565
15031,164,53546,809,1567,12,543174,1567
15032,164,52873,795,1556,12,537279,1556
15033,164,53511,808,1570,12,543873,1570
15034,163,53567,809,1570,12,542945,1570
15035,164,56433,802,1565,15,543208,1565
15036,163,53510,808,1570,12,543451,1570
15037,164,53712,812,1573,12,542959,1573
15038,164,53745,805,1610,12,543477,1610
15039,164,54788,791,1560,12,543790,1560
15040,164,53573,789,1551,13,543082,1551
15041,164,53415,807,1566,12,543403,1566
15042,163,53767,813,1571,12,543106,1571
15043,164,53339,805,1563,12,543190,1563
15044,163,53449,807,1566,12,543233,1566
15045,164,53352,805,1564,11,543123,1564
15046,164,53601,810,1567,12,543202,1567
15047,163,53366,805,1564,11,543292,1564
15048,164,53472,807,1565,12,543226,1565
15049,164,55054,798,1806,14,543291,1806
15050,165,54025,786,1548,12,543815,1548
15051,163,56476,793,1556,17,543057,1556
15052,164,53642,811,1569,12,543279,1569
15053,164,53517,808,1566,12,542939,1566
15054,163,53271,804,1562,12,543175,1562
15055,164,53101,798,1557,12,543054,1557
15056,164,52888,796,1555,12,539155,1555
15057,164,53444,806,1567,12,543193,1567
15058,163,53358,805,1567,11,543273,1567
15059,166,53642,811,1573,12,543368,1573
15060,165,54505,795,1754,14,543707,1754
15061,164,54131,786,1548,11,543788,1548
15062,164,53723,802,1563,12,543305,1563
15063,164,53271,803,1562,12,543558,1562
15064,163,53690,812,1571,12,543063,1571
15065,164,53870,815,1574,12,543250,1574
15066,164,53349,804,1563,12,543024,1563
15067,163,56421,802,1562,16,543200,1562
15068,164,53498,808,1567,12,542903,1567
15069,164,53642,811,1570,12,543025,1570
15070,164,55594,810,1812,12,543330,1812
15071,164,55095,790,1552,13,543347,1552
15072,163,54170,822,1580,12,543192,1580
15073,164,54366,827,1586,11,543042,1586
15074,163,53542,807,1565,12,542971,1565
15075,164,53581,809,1568,12,543166,1568
15076,164,53617,811,1570,11,543412,1570
15077,163,53642,811,1570,12,543087,1570
15078,164,53415,806,1564,12,543196,1564
15079,165,54937,791,1743,13,543552,1743
15080,164,54079,786,1548,12,543674,1548
15081,168,54646,833,1593,14,554444,1593
15082,163,53499,808,1570,12,543339,1570
15083,164,56533,803,1566,17,543193,1566
15084,164,53352,805,1566,11,543435,1566
15085,163,53360,805,1569,12,543190,1569
15086,164,53683,811,1573,12,543059,1573
15087,163,53532,809,1570,12,543077,1570
15088,164,53402,806,1568,12,543331,1568
15089,164,55136,792,1761,12,543450,1761
15090,164,53982,786,1548,12,543995,1548
15091,164,53429,807,1565,12,543246,1565
15092,163,53312,804,1563,11,543104,1563
15093,164,53574,809,1567,12,543119,1567
15094,163,53438,805,1564,13,543080,1564
15095,164,53498,808,1567,12,543297,1567
15096,163,53553,809,1568,12,543246,1568
15097,164,53402,808,1567,13,543252,1567
15098,164,53402,807,1566,12,543276,1566
15099,163,53441,806,1565,12,543094,1565
15100,164,57785,791,1805,13,543182,1805
15101,165,53739,786,1548,12,543826,1548
15102,163,53627,800,1562,12,543200,1562
15103,164,53352,805,1564,11,543064,1564
15104,163,53600,810,1569,11,542873,1569
15105,164,52998,797,1558,13,536838,1558
15106,163,53448,806,1568,11,543155,1568
15107,164,53683,812,1574,12,543064,1574
15108,164,53656,811,1573,12,543005,1573
15109,163,53214,802,1564,11,543250,1564
15110,164,53320,805,1566,12,543198,1566
15111,164,54257,799,1705,13,543174,1705
15112,165,54311,787,1548,11,543505,1548
15113,163,53622,797,1559,12,542888,1559
15114,164,53489,808,1566,11,543321,1566
15115,163,53578,810,1568,11,543038,1568
15116,164,56146,796,1556,17,543182,1556
15117,163,53526,809,1567,12,542985,1567
15118,164,53402,806,1564,12,542986,1564
15119,163,53352,805,1564,11,543339,1564
15120,164,53417,806,1565,12,543015,1565
15121,164,53488,808,1566,11,543197,1566
15122,164,53964,804,1639,12,543246,1639
15123,164,54421,792,1551,12,543559,1551
15124,163,54129,798,1560,12,543019,1560
15125,164,53561,808,1567,13,543030,1567
15126,163,53629,810,1568,12,542977,1568
15127,164,53532,809,1568,12,543265,1568
15128,164,53752,813,1572,12,543121,1572
15129,164,53007,797,1555,12,538884,1555
15130,163,53559,809,1570,12,542996,1570
15131,164,53354,806,1567,12,543780,1567
15132,164,56427,801,1564,15,543059,1564
15133,164,54796,794,1794,13,543383,1794
15134,164,54256,786,1548,12,543742,1548
15135,164,53407,802,1564,11,543351,1564
15136,163,53725,812,1571,12,543040,1571
15137,164,53242,803,1561,12,543271,1561
15138,164,53450,807,1566,12,544289,1566
15139,163,53260,802,1561,13,543248,1561
15140,164,52888,796,1554,12,543099,1554
15141,164,53210,802,1560,12,543057,1560
15142,163,53264,803,1562,12,543022,1562
15143,164,53601,810,1569,12,543042,1569
15144,166,53415,806,1564,12,542931,1564
15145,164,54355,792,1549,12,543766,1549
15146,164,53635,789,1551,11,543207,1551
15147,163,53627,811,1569,12,543209,1569
15148,164,56333,799,1560,16,543144,1560
15149,163,53373,806,1564,11,543153,1564
15150,164,53580,808,1567,13,543155,1567
15151,164,53496,808,1567,11,543886,1567
15152,163,53400,805,1564,11,543067,1564
15153,164,53498,808,1567,12,543069,1567
15154,164,52581,788,1548,12,539600,1548
15155,164,53314,804,1566,12,543199,1566
15156,164,54686,797,1770,13,543469,1770
15157,164,54121,786,1548,11,543586,1548
15158,163,53599,799,1561,13,543137,1561
15159,164,53844,815,1574,11,543057,1574
15160,164,53490,808,1566,12,543366,1566
15161,163,53725,811,1569,12,543325,1569
15162,164,53277,804,1562,11,542957,1562
15163,163,53258,803,1561,12,543163,1561
15164,164,56427,803,1563,15,543073,1563
15165,163,53203,802,1561,12,543096,1561
15166,164,53127,801,1559,11,543134,1559
15167,164,54529,805,1704,12,543049,1704
15168,164,54004,788,1548,11,543600,1548
15169,164,54015,798,1560,13,543106,1560
15170,163,53546,809,1568,12,542892,1568
15171,164,53409,806,1565,12,542909,1565
15172,163,54320,825,1584,11,543214,1584
15173,164,54395,827,1584,12,543182,1584
15174,164,54312,825,1584,11,543093,1584
15175,163,54026,819,1578,12,542927,1578
15176,164,16571,244,421,4,163517,421
15177,164,54186,797,1742,17,543225,1742
15178,165,52524,784,1550,12,531452,1550
15179,165,53726,786,1557,11,543720,1557
15180,163,53929,804,1575,11,543214,1575
15181,164,56176,797,1664,18,544231,1664
15182,164,53528,808,1576,10,543084,1576
15183,163,53365,805,1573,10,543076,1573
15184,164,53581,808,1576,11,543157,1576
15185,164,53488,808,1575,11,543077,1575
15186,163,53451,807,1575,9,543259,1575
15187,164,53273,803,1571,12,543147,1571
15188,163,53461,807,1575,11,542956,1575
15189,165,54635,800,1755,14,543460,1755
15190,164,53843,786,1554,10,543628,1554
15191,164,54168,804,1572,11,543277,1572
15192,163,53426,806,1571,10,543000,1571
15193,164,53402,806,1571,12,543502,1571
15194,163,53557,809,1574,12,543075,1574
15195,164,53482,808,1572,11,543080,1572
15196,163,53441,807,1571,11,543099,1571
15197,164,56463,802,1567,14,543161,1567
15198,163,53593,810,1572,11,543195,1572
15199,164,53455,807,1569,11,543368,1569
15200,165,55132,795,1808,14,543875,1808
15201,164,53923,786,1548,11,543552,1548
15202,163,53470,804,1564,12,542954,1564
15203,164,53004,797,1559,12,537775,1559
15204,164,53438,807,1569,12,543379,1569
15205,163,53425,807,1568,13,543045,1568
15206,164,53387,805,1566,11,543147,1566
15207,163,53615,811,1572,11,542958,1572
15208,164,53450,807,1569,12,543141,1569
15209,163,53579,809,1571,11,542998,1571
15210,164,53471,807,1568,12,543282,1568
15211,165,55221,799,1812,14,543808,1812
15212,164,53890,786,1548,11,543644,1548
15213,164,56338,795,1561,18,543265,1561
15214,163,53604,810,1569,14,543052,1569
15215,164,53698,812,1572,12,542922,1572
15216,163,53197,801,1559,12,542898,1559
15217,164,53489,808,1566,11,543296,1566
15218,163,53354,805,1564,12,543194,1564
15219,164,53411,806,1564,12,543328,1564
15220,163,53402,806,1565,12,543083,1565
15221,164,53114,800,1559,12,543035,1559
15222,164,54474,805,1697,12,543283,1697
15223,164,53987,788,1548,12,543611,1548
15224,164,53660,788,1550,13,543634,1550
15225,164,53391,806,1564,10,543212,1564
15226,163,53857,815,1574,12,543299,1574
15227,164,53246,802,1562,12,538278,1562
15228,164,53450,807,1571,12,543099,1571
15229,165,53592,810,1572,11,543146,1572
15230,163,56547,805,1568,14,543920,1568
15231,164,53397,806,1568,12,543130,1568
15232,164,53736,813,1575,11,543466,1575
15233,164,55097,791,1696,12,543564,1696
15234,164,54135,786,1548,12,543821,1548
15235,163,53734,813,1571,10,543167,1571
15236,164,53444,806,1565,13,543125,1565
15237,163,53657,812,1570,12,543359,1570
15238,164,53400,806,1565,11,543347,1565
15239,164,53676,811,1570,11,543027,1570
15240,163,53511,810,1569,13,542980,1569
15241,164,53697,812,1570,12,542958,1570
15242,163,53690,812,1571,12,543318,1571
15243,165,54752,792,1640,14,543623,1640
15244,164,54045,786,1548,11,543982,1548
15245,163,53450,807,1566,12,543450,1566
15246,167,56342,800,1560,14,543037,1560
15247,164,36941,564,1140,8,382537,1140
15248,163,53592,810,1578,11,543241,1578
15249,164,53325,804,1571,11,543272,1571
15250,163,53688,812,1578,11,543254,1578
15251,168,53315,804,1571,10,543190,1571
15252,164,53538,806,1574,12,543915,1574
15253,164,54748,791,1808,13,543401,1808
15254,164,54046,786,1548,12,543662,1548
15255,164,53728,805,1567,12,543474,1567
15256,163,53637,810,1569,12,543177,1569
15257,164,53442,807,1566,12,543158,1566
15258,164,53394,805,1564,11,543261,1564
15259,163,53502,807,1566,12,543240,1566
15260,164,53546,809,1568,12,543010,1568
15261,163,53546,809,1568,12,543285,1568
15262,164,56420,801,1644,20,543139,1644
15263,163,53681,812,1574,11,543382,1574
15264,165,54966,792,1628,13,543824,1628
15265,163,53957,790,1555,11,543346,1555
15266,164,53256,803,1565,11,543116,1565
15267,163,53448,807,1569,11,543224,1569
15268,164,53627,811,1573,11,543100,1573
15269,163,53575,808,1571,12,543174,1571
15270,164,53638,811,1573,10,543299,1573
15271,164,53398,806,1568,10,543155,1568
15272,163,53651,811,1573,10,543063,1573
15273,164,53942,817,1579,11,542991,1579
15274,164,55997,791,1659,12,543750,1659
15275,164,54579,818,1583,11,543299,1583
15276,163,53854,815,1578,11,537298,1578
15277,164,54320,824,1590,12,543426,1590
15278,163,56521,804,1570,17,542887,1570
15279,164,53684,811,1573,12,543165,1573
15280,164,53544,808,1570,11,543000,1570
15281,163,53632,811,1572,11,543253,1572
15282,164,54396,798,1727,15,543261,1727
15283,165,54345,786,1548,12,543781,1548
15284,163,53557,799,1561,12,542927,1561
15285,164,53362,805,1564,13,543083,1564
15286,163,53354,805,1564,12,542869,1564
15287,164,53552,809,1568,11,543042,1568
15288,163,53398,806,1565,10,543263,1565
15289,164,53435,806,1564,12,542994,1564
15290,164,53243,802,1562,11,543126,1562
15291,163,53324,804,1563,12,543165,1563
15292,164,53256,803,1562,11,543170,1562
15293,163,53465,808,1568,13,542946,1568
15294,165,57471,792,1606,18,543521,1606
15295,164,53878,786,1549,11,543580,1549
15296,164,53647,810,1568,12,543296,1568
15297,163,53470,807,1566,11,542979,1566
15298,164,53236,802,1560,12,543055,1560
15299,163,53337,804,1563,12,543075,1563
15300,164,52937,796,1555,14,539249,1555
15301,164,53352,805,1574,11,543658,1574
15302,164,53786,814,1582,10,543118,1582
15303,163,53397,806,1573,10,543439,1573
15304,164,53878,816,1582,10,543232,1582
15305,164,54907,791,1725,13,543434,1725
15306,165,53890,786,1548,10,543699,1548
15307,163,53735,810,1572,12,543574,1572
15308,164,53490,807,1567,11,543116,1567
15309,163,53519,809,1567,13,543187,1567
15310,164,53651,812,1572,13,542961,1572
15311,164,56488,803,1563,15,543090,1563
15312,163,53640,811,1569,11,543160,1569
15313,164,53490,807,1567,12,543198,1567
15314,163,53575,810,1568,12,543487,1568
15315,167,54546,802,1721,13,543118,1721
15316,164,54207,786,1548,11,544706,1548
15317,163,53696,812,1570,12,543291,1570
15318,164,53507,808,1567,12,542873,1567
15319,164,53400,806,1565,11,543047,1565
15320,163,53114,800,1559,12,543580,1559
15321,164,53502,808,1567,10,543079,1567
15322,163,53629,810,1568,12,543217,1568
15323,164,53511,810,1569,13,542827,1569
15324,163,53688,812,1570,11,543179,1570
15325,164,52643,790,1555,12,534866,1555
15326,165,55016,793,1785,12,544072,1785
15327,164,56776,786,1549,16,543774,1549
15328,164,53448,796,1558,13,543280,1558
15329,164,53356,803,1562,13,543173,1562
15330,163,53591,810,1568,11,542926,1568
15331,164,53690,812,1572,12,543268,1572
15332,163,53364,805,1565,11,543176,1565
15333,164,53602,810,1569,12,542660,1569
15334,163,53498,808,1566,12,543064,1566
15335,164,53546,809,1567,12,543223,1567
15336,164,53644,811,1570,12,542776,1570
15337,164,54671,792,1658,14,543391,1658
15338,163,54266,786,1548,11,543498,1548
15339,164,53352,805,1564,11,542883,1564
15340,163,53423,806,1565,12,543012,1565
15341,164,53602,810,1568,12,542992,1568
15342,163,53498,808,1566,12,542933,1566
15343,164,56390,801,1562,14,543004,1562
15344,164,53536,808,1570,10,542870,1570
15345,163,53410,806,1568,10,543213,1568
15346,164,53594,810,1572,12,542936,1572
15347,164,53804,807,1607,10,543172,1607
15348,164,54692,792,1568,12,543746,1568
15349,165,52966,786,1552,10,538707,1552
15350,164,53587,807,1574,10,543208,1574
15351,163,53298,803,1568,11,543187,1568
15352,164,53368,805,1570,9,543233,1570
15353,163,53749,813,1577,10,543190,1577
15354,164,53353,804,1569,12,543189,1569
15355,164,53160,801,1566,11,543091,1566
15356,163,53290,803,1570,10,543115,1570
15357,164,53726,813,1577,11,542991,1577
15358,163,53509,809,1573,12,543397,1573
15359,165,57663,786,1722,15,543433,1722
15360,164,54088,786,1551,11,543843,1551
15361,164,53606,804,1569,13,543244,1569
15362,163,53398,806,1567,10,543117,1567
15363,164,53638,811,1573,10,543017,1573
15364,163,53254,803,1565,10,543055,1565
15365,164,53392,806,1567,11,543186,1567
15366,163,53784,813,1575,11,543185,1575
15367,164,53434,807,1568,11,543371,1568
15368,163,53746,813,1574,11,543146,1574
15369,164,53206,802,1563,10,543054,1563
15370,164,54790,791,1695,13,543693,1695
15371,165,53944,786,1551,11,543783,1551
15372,163,53780,811,1574,11,543099,1574
15373,164,53637,810,1571,12,543145,1571
15374,164,53074,798,1566,12,538638,1566
15375,163,56777,808,1578,16,543524,1578
15376,164,54497,828,1596,10,543154,1596
15377,164,54164,821,1588,12,543351,1588
15378,163,54335,825,1591,12,542955,1591
15379,165,55321,793,1785,12,543423,1785
15380,164,53836,786,1552,13,544028,1552
15381,164,53505,808,1570,11,543023,1570
15382,163,53743,814,1575,12,543480,1575
15383,164,53444,806,1569,12,542977,1569
15384,163,53513,809,1573,12,543297,1573
15385,164,53256,803,1567,11,543228,1567
15386,164,53599,810,1574,11,542970,1574
15387,163,53659,812,1574,12,543264,1574
15388,164,53314,804,1568,12,542929,1568
15389,164,53901,801,1651,13,543165,1651
15390,165,54544,792,1550,12,543906,1550
15391,163,56781,791,1555,16,543025,1555
15392,163,53532,807,1567,12,542997,1567
15393,164,53517,808,1566,11,543245,1566
15394,164,53347,804,1563,12,543093,1563
15395,163,53374,805,1564,11,543002,1564
15396,164,53661,811,1570,10,543019,1570
15397,163,53633,811,1570,11,543372,1570
15398,164,52971,797,1559,12,536657,1559
15399,164,53493,808,1572,13,543663,1572
15400,166,54258,801,1699,12,543247,1699
15401,164,53750,786,1551,12,543788,1551
15402,164,53649,802,1567,13,543126,1567
15403,163,53537,808,1569,11,543203,1569
15404,164,53551,809,1570,11,542911,1570
15405,163,53463,807,1570,12,543175,1570
15406,164,53738,813,1575,12,543205,1575
15407,164,53162,801,1563,12,543087,1563
15408,164,56494,803,1567,15,544164,1567
15409,163,53414,806,1570,11,543082,1570
15410,164,53388,805,1568,11,543102,1568
15411,165,55366,794,1808,13,543665,1808
15412,164,53868,785,1547,12,543999,1547
15413,163,53622,811,1569,12,543080,1569
15414,164,53392,805,1564,10,543042,1564
15415,163,53460,807,1568,11,543509,1568
15416,164,53573,809,1569,13,543266,1569
15417,164,53546,809,1567,12,543178,1567
15418,164,53558,809,1568,11,543423,1568
15419,163,53491,808,1566,12,543047,1566
15420,164,53544,809,1568,11,543118,1568
15421,164,54391,798,1727,13,543358,1727
15422,166,53876,786,1548,9,541615,1548
15423,163,54017,799,1570,13,543414,1570
15424,163,56530,804,1572,16,543439,1572
15425,164,53513,808,1576,12,543076,1576
15426,163,53484,808,1574,12,542988,1574
15427,164,53450,807,1572,12,543373,1572
15428,164,53632,810,1575,10,542996,1575
15429,163,53342,805,1573,10,543104,1573
15430,164,53436,806,1572,11,543064,1572
15431,163,53498,808,1574,12,543353,1574
15432,165,54716,790,1809,12,543372,1809
15433,164,53771,786,1548,11,543494,1548
15434,164,53441,794,1556,13,542993,1556
15435,163,53294,803,1562,12,543275,1562
15436,164,53498,808,1567,12,543038,1567
15437,163,53502,808,1567,11,543213,1567
15438,164,53452,807,1565,12,543254,1565
15439,164,53713,813,1571,12,543091,1571
15440,163,56335,800,1562,14,543187,1562
