sample,interval (usec),PAPI_TOT_INS,PAPI_L3_TCM,PAPI_L3_TCA
376,1080,3556720,7362,27284
377,1077,3520765,7379,26735
378,1079,3536182,7503,26916
379,1080,3549803,7193,27172
380,1079,3557285,7435,26440
381,1076,3528342,7456,26859
382,1080,3549837,7328,27279
383,1077,3546422,7479,26376
384,1078,3515197,7370,26158
385,1078,3550669,7402,27331
386,1078,3534959,7329,27400
387,1075,3264120,6921,25883
388,1076,3523605,7506,26832
389,1078,3530649,7430,26773
390,1078,3535261,7417,26902
391,1081,3556041,7465,27225
392,1077,3515676,7597,27351
393,1080,3539177,7561,27261
394,1079,3545961,7352,27120
395,1079,3558443,7305,26944
396,1079,3516765,7581,27513
397,1080,3535230,7401,26991
398,1080,3536451,7357,27125
399,1077,3506942,7291,27212
400,1080,3553524,7484,27099
401,1081,3540386,7172,27177
402,1081,3551461,7365,27347
403,1088,3197381,9880,43116
404,1113,797795,19427,88003
405,1080,3549865,8474,33944
406,1074,3083359,6391,22242
407,1079,3480187,7219,26357
408,1078,3525120,7287,26598
409,1083,3547638,7462,27581
410,1076,3491547,7469,26984
411,1079,3541759,7220,27334
412,1079,3536770,7362,26812
413,1081,3541451,7274,26741
414,1079,3502729,7722,27024
415,1077,3528114,7386,27182
416,1080,3514992,7427,27418
417,1079,3496042,7456,28007
418,1079,3445481,7458,27931
419,1079,3458770,7615,28787
420,1080,3450138,7666,28952
421,1077,3412075,7368,28299
422,1079,3441018,7884,29345
423,1079,3390384,7576,30318
424,1079,3136121,7410,29368
425,1087,3343830,7868,30264
426,1080,3363528,7994,30985
427,1083,3373974,8140,31269
428,1081,3363334,8047,31498
429,1081,3326125,8107,31742
430,1081,3352268,7918,31996
431,1079,3342505,8177,31860
432,1082,3361023,8000,32433
433,1078,3300402,8158,31982
434,1081,3334619,7980,32066
435,1081,3333441,8367,32179
436,1079,3307189,8285,32441
437,1079,3329450,8250,32216
438,1082,3339709,8010,32476
439,1078,3340125,8076,32203
440,1082,3323789,8191,31695
441,1076,3331128,7877,31358
442,1076,3074142,7612,29983
443,1079,3333071,8112,31208
444,1079,3326202,8088,31336
445,1079,3346422,7770,31134
446,1080,3373978,8004,31102
447,1077,3345770,7928,31091
448,1079,3386140,7973,29904
449,1080,3406679,7907,29546
450,1083,3437540,7745,29986
451,1077,3409437,7573,29351
452,1080,3459267,7693,28646
453,1081,3476992,7536,29316
454,1080,3478036,7376,29659
455,1078,3442465,7701,28383
456,1080,3507626,7298,27475
457,1077,3531099,7450,27726
458,1097,3548259,7217,26909
459,1079,3549261,7479,26769
460,1074,3253497,6836,26017
461,1079,3518710,7371,27139
462,1075,3487831,7424,26943
463,1078,3561231,7198,26147
464,1079,3533273,7486,27500
465,1080,3545935,7399,27743
466,1079,3508371,7689,27146
467,1079,3533940,7374,27065
468,1082,3567170,7379,26583
469,1079,3556929,7445,26780
470,1081,3527171,7329,27295
471,1081,3547303,7366,26716
472,1080,3547462,7643,26663
473,1076,3510075,7226,26433
474,1077,3529621,7404,26727
475,1077,3535163,7209,27200
476,1080,3541369,7412,26311
477,1078,3509146,7417,26705
478,1075,3285349,6743,24857
479,1079,3522071,7374,27032
480,1081,3519645,7408,26372
481,1077,3488854,7391,27029
482,1081,3530735,7336,26820
483,1079,3558066,7316,27309
484,1078,3507415,7204,27034
485,1080,3539732,7370,27284
486,1081,3548569,7509,27552
487,1081,3551061,7346,27436
488,1078,3509160,7549,26911
489,1079,3544719,7336,26905
490,1078,3537238,7149,26887
491,1080,3579530,7347,25521
492,1079,3512144,7366,26697
493,1080,3536852,7406,27370
494,1081,3549504,7440,26988
495,1080,3553642,7313,27015
496,1075,3241978,6988,25356
497,1077,3517731,7369,26638
498,1078,3524290,7196,26744
499,1076,3505828,7367,26779
500,1078,3548699,7330,26388
501,1080,3536406,7725,26611
502,1080,3552620,7316,26446
503,1079,3523732,7469,26610
504,1078,3547075,7287,26235
505,1081,3570437,7147,26384
506,1080,3552594,7213,27219
507,1079,3523478,7482,27342
508,1079,3530885,7189,27061
509,1080,3546422,7202,26572
510,1078,3516178,7267,26180
511,1081,3545167,7442,26710
512,1079,3541676,7318,26601
513,1081,3549325,7463,26834
514,1068,3385768,7218,26209
515,1079,3406520,7214,26576
516,1077,3510475,7258,26954
517,1079,3535086,7256,26700
518,1077,3551006,7277,25636
519,1078,3539065,7268,26731
520,1081,3540726,7218,26910
521,1080,3551440,7359,27001
522,1081,3506357,7427,26980
523,1078,3537720,7213,26519
524,1077,3534823,7329,26361
525,1075,3501095,7433,26504
526,1078,3531084,7624,26702
527,1079,3540076,7555,26791
528,1082,3550876,7358,26422
529,1076,3510419,7392,27115
530,1079,3553457,7379,26623
531,1079,3539536,7286,26593
532,1073,3287553,6637,24341
533,1077,3494475,7480,27218
534,1079,3533589,7321,26445
535,1078,3525452,7339,26964
536,1078,3506768,7350,27013
537,1078,3537164,7423,26757
538,1080,3430713,6986,25755
539,1080,3421135,7760,29163
540,1092,2200703,12821,66300
541,1093,1729085,16433,65010
542,1077,3446482,7790,29683
543,1080,3348236,6755,24694
544,1078,3336738,7163,24653
545,1080,3551860,7444,26122
546,1079,3550003,7431,26679
547,1076,3539329,7169,25645
548,1079,3557236,7243,25788
549,1080,3553431,7440,26649
550,1079,3544125,7482,27318
551,1076,3232153,7106,26107
552,1079,3498038,7604,27587
553,1079,3488115,7397,28442
554,1082,3491678,7699,28831
555,1079,3438694,7620,29152
556,1079,3457913,7721,28964
557,1082,3459785,7776,29377
558,1081,3446768,7903,30157
559,1079,3398334,7789,30083
560,1079,3420418,7772,30165
561,1080,3423212,7874,31640
562,1079,3361735,7803,31485
563,1079,3381294,8032,31280
564,1083,3381033,7907,31976
565,1083,3378534,8072,32553
566,1082,3327962,8280,31593
567,1081,3355365,8014,31886
568,1083,3351150,7935,32467
569,1075,3102633,7421,29054
570,1080,3311445,8167,32008
571,1082,3318276,8285,32024
572,1082,3327723,8415,32260
573,1078,3313736,7984,32146
574,1081,3335779,8074,32712
575,1082,3337438,8103,32915
576,1083,3371028,8259,32338
577,1082,3330158,8062,31817
578,1082,3351493,8057,31539
579,1082,3364247,7910,31642
580,1082,3378761,8095,31150
581,1080,3348284,7829,32093
582,1081,3387228,7786,31390
583,1079,3395257,7895,30816
584,1096,3428831,8065,31455
585,1078,3421901,7843,30101
586,1081,3436980,7721,29422
587,1080,3453575,7627,29267
588,1074,3176199,7349,26543
589,1079,3441019,7792,29109
590,1081,3456071,7742,28922
591,1079,3498445,7458,28628
592,1080,3512003,7618,26887
593,1079,3510912,7607,27286
594,1079,3540322,7557,27579
595,1080,3555097,7429,27411
596,1088,3518968,7516,27441
597,1080,3539464,7360,26477
598,1078,3560342,7030,26720
599,1075,3494772,7271,27178
600,1079,3542205,7380,27563
601,1079,3544260,7376,26801
602,1081,3553656,7429,26950
603,1078,3518016,7270,26700
604,1080,3543660,7230,27062
605,1079,3545642,7261,27569
606,1078,3282979,7043,25620
607,1078,3546400,7306,25841
608,1080,3530941,7528,26698
609,1081,3547652,7297,27585
610,1077,3508687,7502,27043
611,1077,3548437,7232,27390
612,1079,3543144,7332,26819
613,1079,3544392,7346,27063
614,1079,3519667,7552,27423
615,1079,3544328,7376,26989
616,1080,3546367,7426,27082
617,1082,3565484,7381,26456
618,1080,3522096,7462,26352
619,1077,3539429,7426,26454
620,1081,3555375,7225,27247
621,1083,3575234,7277,26800
622,1079,3549429,7291,26573
623,1082,3538532,7256,26537
624,1075,3262667,6993,25838
625,1077,3506841,7426,26898
626,1078,3520502,7492,27623
627,1079,3533142,7384,27390
628,1080,3553176,7443,26589
629,1078,3511494,7471,27175
630,1079,3549895,7432,27025
631,1080,3555318,7349,26755
632,1080,3554370,7301,26841
633,1079,3515880,7261,27387
634,1078,3541931,7354,26537
635,1081,3584056,7139,26089
636,1076,3520028,7082,26820
637,1079,3552842,7278,26624
638,1080,3547007,7468,26507
639,1080,3555520,7283,26757
640,1079,3518543,7453,27231
641,1077,3552780,7131,26677
642,1077,3269354,6973,25289
643,1078,3533119,7350,27078
644,1077,3496918,7482,26944
645,1078,3531509,7264,27199
646,1079,3532529,7264,27012
647,1095,3576824,7577,27691
648,1078,3540847,7511,27212
649,1079,3571559,7172,26345
650,1079,3546435,7438,26892
651,1079,3523905,7485,26815
652,1077,3549045,7268,27132
653,1081,3560694,7413,26190
654,1078,3556538,7314,26648
655,1079,3517445,7411,27055
656,1078,3537710,7514,26389
657,1082,3555501,7281,26387
658,1078,3553539,7377,27433
659,1080,3522851,7470,27711
660,1073,3487495,7216,27195
661,1077,3308899,7171,25539
662,1080,3490226,7481,26875
663,1077,3580146,7379,25615
664,1082,3532053,7420,26975
665,1080,3544579,7490,27384
666,1080,3527820,7637,26850
667,1079,3531688,7354,26634
668,1080,3559721,7328,27193
669,1081,3562072,7437,27851
670,1079,3523162,7685,26959
671,1079,3532491,7256,27395
672,1079,3537642,7251,27272
673,1078,3456545,7215,26411
674,1077,3323157,6884,25124
675,1080,3328706,6786,24449
676,1090,3308482,9472,40848
677,1108,790738,19107,87981
678,1081,3384284,9112,36797
679,1072,3081468,6342,22493
680,1079,3297861,6765,24718
681,1075,3281472,6738,24838
682,1081,3434538,7290,26084
683,1080,3538807,7420,27368
684,1079,3562714,7213,27139
685,1089,3551410,7447,26808
686,1078,3540649,7134,27058
687,1082,3546822,7692,27033
688,1078,3499604,7392,26840
689,1080,3516191,7494,27476
690,1080,3524804,7408,27406
691,1081,3489029,7485,28235
692,1081,3441926,7707,28880
693,1078,3435626,7643,29680
694,1080,3438984,7542,29343
695,1081,3431687,7880,29626
696,1080,3392351,7749,30840
697,1076,3118911,7405,29185
698,1079,3370799,7785,30598
699,1079,3336505,8038,30732
700,1082,3368421,8209,31265
701,1079,3354407,8164,31446
702,1084,3368690,7918,31985
703,1079,3328521,8049,32085
704,1082,3349251,8158,31925
705,1082,3343851,8050,32146
706,1081,3350460,8125,32227
707,1080,3302617,8051,32295
708,1082,3335378,8323,31985
709,1082,3349023,8171,32566
710,1078,3279287,8278,32497
711,1079,3333066,8211,32228
712,1081,3342380,8016,31511
713,1084,3358010,8126,31934
714,1078,3312976,7952,31233
715,1077,3083987,7616,30165
716,1079,3334512,8174,30947
717,1080,3342029,8113,31133
718,1079,3333073,7990,31159
719,1080,3373757,7853,30688
720,1081,3380532,7855,30517
721,1080,3401991,8002,30135
722,1081,3377107,7897,29624
723,1079,3404378,7719,29499
724,1078,3438779,7619,29151
725,1080,3426606,7537,29135
726,1080,3459241,7555,28954
727,1080,3461562,7472,29483
728,1081,3490402,7528,28251
729,1079,3496516,7450,27577
730,1077,3530647,7412,27648
731,1081,3547416,7340,27427
732,1079,3548988,7494,27236
733,1075,3226367,6988,25389
734,1078,3556201,7364,26431
735,1081,3533584,7245,27288
736,1076,3506977,7352,26860
737,1077,3533278,7591,27523
738,1081,3533560,7365,28052
739,1081,3549787,7603,27180
740,1078,3510824,7441,26813
741,1077,3537118,7284,26719
742,1080,3552539,7491,26786
743,1079,3545999,7232,27048
744,1080,3514431,7353,27094
745,1078,3529071,7638,26435
746,1078,3555855,7286,26496
747,1097,3545718,7222,26638
748,1081,3558840,7369,27106
749,1077,3563488,7141,25558
750,1081,3539763,7366,26980
751,1079,3509499,7254,27064
752,1075,3241237,6903,25306
753,1079,3514316,7382,26671
754,1078,3533504,7264,26869
755,1080,3515680,7549,26919
756,1078,3529001,7322,27101
757,1080,3539474,7086,27441
758,1081,3555790,7302,27927
759,1082,3522817,7534,27366
760,1082,3532754,7375,27501
761,1079,3555370,7493,26976
762,1077,3539218,7278,26088
763,1077,3524988,7191,26945
764,1082,3551208,7422,26443
765,1078,3549496,7244,26662
766,1088,3509223,7342,27089
767,1080,3535798,7555,26818
768,1078,3542665,7280,27032
769,1080,3547790,7348,26786
770,1072,3235852,6923,25551
771,1076,3518115,7257,26579
772,1080,3531483,7322,27453
773,1077,3504029,7306,25973
774,1078,3529143,7618,26100
775,1078,3569161,7311,26027
776,1080,3556500,7253,26394
777,1077,3516464,7534,26492
778,1078,3530488,7332,26838
779,1080,3539467,7179,26951
780,1080,3544199,7163,27236
781,1079,3520152,7533,27339
782,1079,3544147,7299,26065
783,1081,3554569,7151,26927
784,1080,3549972,7394,26748
785,1079,3519719,7617,26597
786,1080,3537256,7423,26959
787,1078,3545952,7404,26930
788,1077,3500280,7293,26916
789,1075,3307025,7022,24750
790,1079,3526235,7281,27020
791,1078,3534720,7349,26112
792,1077,3527232,7253,26263
793,1078,3530770,7282,26749
794,1081,3535010,7340,27138
795,1080,3549090,7356,26672
796,1078,3518452,7407,26553
797,1080,3541898,7342,26887
798,1078,3538952,7405,26870
799,1080,3498520,7564,26708
800,1077,3536237,7539,26552
801,1081,3542033,7374,26549
802,1078,3545576,7324,27052
803,1075,3472594,7051,25654
804,1078,3521801,7196,26529
805,1078,3514660,7214,26484
806,1078,3543647,7317,27373
807,1074,3240261,7122,24904
808,1078,3515615,7448,26943
809,1077,3410747,7078,25815
810,1078,3329079,6960,25058
811,1079,3286957,6921,24465
812,1078,3329799,6998,25891
813,1092,3108925,10179,46042
814,1096,818884,19095,85889
815,1076,3517637,8589,32433
816,1079,3351094,6607,24094
817,1078,3332501,6888,24410
818,1077,3298729,7141,24884
819,1079,3323013,7004,24308
820,1078,3449611,7033,25225
821,1079,3557334,7276,26381
822,1078,3517211,7362,26308
823,1079,3556980,7541,26557
824,1079,3543103,7477,27464
825,1074,3224078,6999,25774
826,1076,3486915,7487,27222
827,1076,3506329,7395,27885
828,1080,3481379,7562,29111
829,1084,3458480,7754,29062
830,1079,3446980,7901,29248
831,1081,3435984,7820,30103
832,1079,3428581,7903,30439
833,1079,3384957,7760,30853
834,1080,3391678,7926,31068
835,1077,3370195,7826,31031
836,1074,3336163,8074,31838
837,1079,3368275,8010,31283
838,1078,3362286,7984,31608
839,1085,3374787,8305,32331
840,1079,3333054,8056,31627
841,1083,3362141,7934,31874
842,1080,3343338,8090,32077
843,1076,3066166,7495,30710
844,1080,3291097,8198,32349
845,1081,3312069,8291,32306
846,1079,3335403,8274,31982
847,1082,3354905,7788,32539
848,1081,3300993,8138,32795
849,1080,3342923,8060,32067
850,1081,3359554,7998,31876
851,1080,3334263,8134,32012
852,1081,3355390,8060,31685
853,1081,3362608,7913,31285
854,1081,3391428,7947,31802
855,1078,3345748,7857,32042
856,1080,3377437,7860,31003
857,1080,3394595,7992,31393
858,1079,3410975,7802,30677
859,1081,3399996,7850,30028
860,1080,3421122,7917,29577
861,1075,3167243,7330,27659
862,1074,3394394,7826,28517
863,1079,3447186,7815,28515
864,1080,3478886,7553,27927
865,1079,3496839,7432,28291
866,1077,3480132,7674,27578
867,1079,3531977,7580,27218
868,1078,3540956,7439,27665
869,1080,3562413,7389,27017
870,1077,3519253,7487,26830
871,1078,3535001,7262,26823
872,1079,3550483,7024,27040
873,1079,3574231,7271,26470
874,1078,3517861,7422,27743
875,1080,3547516,7381,26353
876,1078,3558042,7311,26955
877,1079,3524083,7420,26531
878,1079,3538010,7209,26929
879,1074,3256105,6794,25697
880,1078,3527305,7513,27524
881,1077,3500686,7526,26298
882,1080,3535908,7365,27447
883,1077,3532286,7476,26999
884,1078,3558119,7333,26930
885,1077,3528904,7375,26385
886,1078,3565102,7140,26092
887,1081,3542877,7531,27094
888,1078,3515393,7350,27699
889,1079,3547884,7515,27467
890,1081,3548257,7370,26901
891,1082,3553773,7369,26597
892,1081,3529605,7507,26592
893,1079,3541702,7390,26715
894,1079,3545830,7160,27301
895,1078,3549700,7299,26994
896,1079,3507574,7271,27308
897,1068,3447972,7294,26290
898,1079,3347659,6925,26006
899,1085,3501226,7463,27074
900,1077,3577430,7482,26183
901,1079,3523024,7391,27087
902,1078,3540047,7384,26737
903,1079,3511572,7500,26920
904,1080,3551263,7392,27078
905,1080,3545112,7247,26589
906,1079,3553889,7392,27451
907,1079,3524623,7544,26731
908,1077,3538423,7273,26530
909,1082,3552575,7209,26691
910,1078,3548995,7104,26778
911,1082,3523621,7503,26870
912,1078,3533930,7446,26391
913,1080,3552251,7310,27114
914,1077,3515374,7361,26511
915,1071,3278208,6583,24304
916,1080,3546829,7552,26577
917,1078,3537061,7331,26978
918,1077,3492297,7451,27555
919,1079,3532984,7286,26662
920,1079,3541504,7249,27315
921,1081,3555813,7445,27239
922,1080,3516071,7473,27484
923,1080,3538942,7219,26979
924,1079,3538899,7435,26863
925,1076,3511751,7472,26889
926,1078,3539934,7365,26799
927,1080,3542950,7296,26459
928,1077,3575590,7155,26332
929,1075,3504188,7677,26912
930,1078,3554175,7515,26015
931,1080,3564375,7252,26606
932,1081,3554513,7331,27593
933,1077,3506230,7406,27666
934,1076,3263809,7073,25923
935,1079,3516752,7438,27099
936,1079,3532883,7462,26889
937,1094,3524912,7448,26424
938,1077,3527660,7541,27211
939,1080,3547403,7375,27375
940,1079,3513266,7581,26826
