sample,interval (usec),PAPI_TOT_INS,PAPI_L3_TCM,PAPI_L3_TCA
1047,1061,3806011,0,0
1048,1062,3798481,0,46
1049,1063,3475930,0,799
1050,1062,3795364,0,20
1051,1062,3788455,0,66
1052,1104,3955496,0,10
1053,1063,3760300,0,295
1054,1062,3684609,0,660
1055,1063,1912757,37,377
1056,1062,1812740,3,57
1057,1062,1533340,269,1501
1058,1061,3732058,0,17
1059,1063,3728372,0,69
1060,1062,3744580,0,14
1061,1062,3748195,0,0
1062,1061,3751525,0,10
1063,1063,3734749,0,89
1064,1062,3414661,0,841
1065,1062,3740411,0,7
1066,1062,3726980,0,68
1067,1062,3749406,0,13
1068,1062,3750521,0,7
1069,1062,3748225,0,6
1070,1062,3742634,0,41
1071,1061,3752454,0,10
1072,1062,3745194,0,2
1073,1062,3591934,0,699
1074,1063,3737536,0,57
1075,1062,3745748,0,10
1076,1062,3749591,0,5
1077,1061,3745693,0,3
1078,1063,3735481,0,84
1079,1062,3437671,0,794
1080,1062,3749918,0,33
1081,1062,3746119,0,62
1082,1062,3761878,0,5
1083,1061,3767205,0,4
1084,1062,3762292,0,0
1085,1063,3758856,0,73
1086,1061,3774753,0,7
1087,1062,3774379,0,8
1088,1062,3774451,0,5
1089,1062,3756138,0,42
1090,1062,3765033,0,11
1091,1062,3771276,0,3
1092,1062,3643768,0,725
1093,1062,3758726,0,83
1094,1062,3764994,0,19
1095,1063,3440736,0,858
1096,1062,3762223,0,88
1097,1062,3770652,0,13
1098,1061,3763384,0,4
1099,1062,3766737,0,1
1100,1062,3753757,0,31
1101,1062,3767883,0,8
1102,1062,3770173,0,10
1103,1062,3772925,0,5
1104,1062,3767874,0,38
1105,1062,3777079,0,9
1106,1061,3771607,0,1
1107,1062,3765283,0,3
1108,1065,3767560,0,36
1109,1063,3772926,0,6
1110,1062,3771482,0,5
1111,1063,3638658,0,663
1112,1062,3764371,0,90
1113,1062,3765891,0,9
1114,1062,3768316,0,5
1115,1062,3767825,1,60
1116,1061,3773774,0,12
1117,1062,3774073,0,9
1118,1061,3769901,0,10
1119,1064,3766562,0,53
1120,1062,3776943,0,6
1121,1062,3772728,0,7
1122,1062,3766624,0,7
1123,1062,3759204,0,77
1124,1062,3770033,0,15
1125,1062,3774675,0,8
1126,1062,3764558,0,7
1127,1062,3763073,0,43
1128,1062,3764462,0,5
1129,1062,3767546,0,4
1130,1062,3635929,0,701
1131,1062,3772992,0,7
1132,1062,3770381,0,7
1133,1061,3768150,0,4
1134,1063,3758365,0,59
1135,1061,3767805,0,6
1136,1062,3773110,0,7
1137,1062,3771504,0,1
1138,1062,3757015,0,38
1139,1062,3773286,0,4
1140,1062,3767735,0,3
1141,1062,3763889,0,0
1142,1062,3763037,0,37
1143,1062,3768205,0,8
1144,1062,3760133,0,2
1145,1061,3754003,0,28
1146,1062,3766947,0,4
1147,1064,3778101,0,4
1148,1062,3607436,0,908
1149,1062,3772454,0,66
1150,1062,3778739,0,13
1151,1062,3774823,0,1
1152,1062,3758609,0,2
1153,1062,3752319,0,29
1154,1062,3785423,0,8
1155,1062,3781062,0,1
1156,1061,3779001,0,16
1157,1063,3767469,0,54
1158,1062,3782915,0,2
1159,1062,3779511,0,1
1160,1062,3768263,0,40
1161,1062,3777293,0,17
1162,1061,3782970,0,6
1163,1062,3781940,0,2
1164,1062,3770741,0,33
1165,1062,3785526,0,11
1166,1062,3782079,0,8
1167,1062,3657030,0,636
1168,1062,3775819,0,102
1169,1062,3789431,0,13
1170,1062,3792506,0,5
1171,1062,3791517,0,4
1172,1062,3783203,0,68
1173,1062,3793091,0,15
1174,1061,3788099,0,12
1175,1062,3786367,0,2
1176,1062,3773830,0,59
1177,1062,3777289,0,12
1178,1062,3788554,0,8
1179,1062,3766627,0,66
1180,1062,3779486,0,7
1181,1062,3778893,0,3
1182,1061,3783480,0,5
1183,1062,3770628,0,42
1184,1062,3778576,0,14
1185,1062,3777665,0,6
1186,1062,3664503,0,618
1187,1063,3772481,0,45
1188,1062,3781977,2,8
1189,1062,3780882,0,8
1190,1062,3781849,0,4
1191,1062,3768689,0,43
1192,1061,3780915,0,9
1193,1062,3776350,0,10
1194,1062,3768015,0,45
1195,1062,3774509,0,7
1196,1062,3778381,0,8
1197,1064,3785269,0,2
1198,1063,3759359,0,65
1199,1062,3771865,0,14
1200,1062,3770898,0,4
1201,1061,3783375,0,6
1202,1062,3776911,0,56
1203,1064,3790106,0,9
1204,1062,3782986,1,8
1205,1062,3663347,0,660
1206,1062,3778273,0,73
1207,1062,3789287,0,12
1208,1062,3779528,0,3
1209,1062,3777216,0,51
1210,1062,3788987,0,10
1211,1061,3786284,0,12
1212,1062,3783806,0,3
1213,1064,3800392,2,222
1214,1062,3784587,0,20
1215,1062,3781067,0,8
1216,1062,3780912,0,2
1217,1062,3770739,0,72
1218,1062,3797992,0,8
1219,1061,3792463,0,13
1220,1062,3807121,0,3
1221,1063,3743235,0,330
1222,1062,3807674,0,9
1223,1058,3739553,0,2
1224,1062,3738794,0,646
1225,1102,3922237,0,64
1226,1063,3810374,0,7
1227,1061,3809686,0,6
1228,1063,3792105,0,54
1229,1061,3805530,0,12
1230,1062,2994517,2,149
1231,1062,1844904,1,84
1232,1062,1619172,0,96
1233,1062,2612878,0,709
1234,1062,3741276,0,15
1235,1062,3733279,0,6
1236,1062,3728750,0,74
1237,1062,3745981,0,9
1238,1062,3747351,0,5
1239,1061,3746995,0,5
1240,1062,3724222,0,23
1241,1064,3744421,0,6
1242,1062,3559150,0,954
1243,1063,3733153,0,108
1244,1061,3752772,0,13
1245,1062,3742898,0,9
1246,1062,3753629,0,4
1247,1062,3739362,0,58
1248,1062,3743672,0,14
1249,1061,3751291,0,4
1250,1062,3747186,0,5
1251,1062,3743079,0,35
1252,1062,3751434,0,15
1253,1062,3744880,0,4
1254,1062,3752712,0,8
1255,1062,3751049,0,36
1256,1062,3754578,0,11
1257,1062,3759643,0,9
1258,1062,3757581,0,43
1259,1062,3761326,0,6
1260,1062,3642768,0,626
1261,1061,3769583,0,16
1262,1063,3757432,0,58
1263,1062,3772454,0,13
1264,1061,3765593,0,12
1265,1062,3769663,0,6
1266,1063,3760194,0,71
1267,1061,3772468,0,16
1268,1062,3763068,0,2
1269,1062,3771106,0,2
1270,1062,3764077,0,42
1271,1062,3771843,0,5
1272,1062,3774091,0,7
1273,1062,3763096,0,29
1274,1062,3771293,0,8
1275,1062,3770883,0,4
1276,1061,3770241,0,13
1277,1063,3762625,0,60
1278,1064,3770985,0,6
1279,1063,3653317,0,609
1280,1062,3771819,0,11
1281,1062,3757791,0,70
1282,1062,3768453,0,8
1283,1062,3772669,0,5
1284,1061,3770692,0,6
1285,1062,3760390,0,52
1286,1062,3772452,0,8
1287,1062,3766917,0,8
1288,1062,3772166,0,1
1289,1062,3758601,0,46
1290,1062,3769172,0,18
1291,1062,3771380,0,4
1292,1062,3757852,0,55
1293,1062,3707702,0,340
1294,1061,3770048,0,13
1295,1062,3773115,0,5
1296,1062,3759973,0,64
1297,1063,3773450,0,3
1298,1063,3646125,0,639
1299,1062,3771800,0,9
1300,1062,3758063,0,87
1301,1062,3767740,0,13
1302,1061,3765680,0,10
1303,1062,3767196,0,4
1304,1062,3749890,0,58
1305,1062,3766483,0,11
1306,1062,3770813,0,5
1307,1063,3769080,0,32
1308,1062,3772479,0,2
1309,1062,3773116,0,8
1310,1062,3769846,0,4
1311,1062,2617479,2,938
1312,1062,3766032,0,22
1313,1062,3766952,0,10
1314,1062,3761201,0,3
1315,1062,3747963,0,72
1316,1062,3766110,0,3
1317,1062,3772951,0,6
1318,1061,3764321,0,4
1319,1063,3748369,0,64
1320,1061,3756925,0,7
1321,1062,3762962,0,3
1322,1062,3757503,0,51
1323,1062,3773821,0,5
1324,1062,3781500,0,4
1325,1062,3779181,0,6
1326,1062,3766871,0,39
1327,1062,3765552,0,9
1328,1062,3760386,0,2
1329,1062,3771751,0,3
1330,1062,3643320,0,757
1331,1062,3777035,0,27
1332,1061,3784011,0,10
1333,1062,3781102,0,7
1334,1062,3771654,0,74
1335,1064,3781979,0,14
1336,1062,3725082,0,291
1337,1062,3766652,0,66
1338,1062,3777626,0,17
1339,1062,3778396,0,8
1340,1061,3785291,0,8
1341,1065,3778651,0,38
1342,1061,3786437,0,12
1343,1062,3781488,0,3
1344,1061,3786281,0,3
1345,1062,3782425,0,60
1346,1062,3787617,0,7
1347,1061,3789936,0,4
1348,1062,3663391,0,648
1349,1061,3769484,0,82
1350,1062,3790358,0,21
1351,1061,3786956,0,14
1352,1062,3781703,0,3
1353,1062,7212806,0,180
1354,1061,7457376,1,14
1355,1061,7457614,0,3
1356,1062,7355191,1,275
1357,1060,7459215,0,10
1358,1061,7457858,0,10
1359,1061,7449675,0,8
1360,1061,7440396,0,69
1361,1061,7445112,0,9
1362,1060,7449086,0,5
1363,1061,7429684,0,4
1364,1061,7409280,0,34
1365,1061,7471663,0,11
1366,1060,7461822,0,10
1367,1061,7235869,0,703
1368,1061,7436746,0,67
1369,1061,7467941,0,7
1370,1061,7464419,0,6
1371,1061,7437304,0,71
1372,1061,7472472,0,5
1373,1060,7490253,0,11
1374,1061,7534320,0,7
1375,1061,7523269,0,62
1376,1061,7542733,0,3
1377,1060,7536773,0,4
1378,1061,7536620,0,6
1379,1061,7438218,0,156
1380,1061,2316851,2,135
1381,1061,1974289,0,38
1382,1060,5780199,0,691
1383,1061,7284049,0,61
1384,1061,7322515,0,3
1385,1061,7087135,0,716
1386,1046,7189825,0,38
1387,1061,7307384,0,9
1388,1061,7316680,0,4
1389,1061,7315212,0,9
1390,1060,7301703,0,21
1391,1063,7328460,0,2
1392,1060,7332034,0,2
1393,1061,7347505,0,8
1394,1061,7328376,0,42
1395,1061,7345654,0,6
1396,1060,7396973,0,7
1397,1061,7402590,0,9
1398,1061,7385595,0,64
1399,1061,7385525,0,9
1400,1060,7386196,0,8
1401,1062,7392377,0,3
1402,1061,7374537,0,40
1403,1061,7396101,0,3
1404,1061,7160162,0,695
1405,1061,7347610,0,45
1406,1061,7395029,0,7
1407,1060,7392064,0,6
1408,1061,7398206,0,5
1409,1061,7386417,0,31
1410,1060,7420966,0,7
1411,1061,7416298,0,4
1412,1061,7420868,0,3
1413,1061,7414123,0,28
1414,1061,7440909,0,8
1415,1060,7436182,0,4
1416,1061,7422480,0,7
1417,1061,7380368,0,23
1418,1060,7387075,0,6
1419,1061,7415953,0,5
1420,1061,7405676,0,25
1421,1060,7428590,0,1
1422,1061,7430158,0,4
1423,1061,7182810,0,681
1424,1061,7374631,0,46
1425,1060,7417534,0,17
1426,1061,7415871,0,1
1427,1061,7415895,0,0
1428,1060,7454008,0,49
1429,1063,7462452,0,3
1430,1061,7311585,0,210
1431,1060,7463236,0,13
1432,1061,7447602,0,57
1433,1061,7460608,0,10
1434,1061,7447538,0,11
1435,1060,7447685,0,5
1436,1061,7429299,0,39
1437,1061,7478070,0,3
1438,1060,7491756,0,8
1439,1061,7468127,0,62
1440,1061,7509187,0,11
1441,1060,7498890,0,1
1442,1062,7242109,0,768
1443,1060,7437516,0,71
1444,1061,7452978,0,7
1445,1061,7470494,0,6
1446,1061,7472293,0,2
1447,1060,7445573,0,25
1448,1061,7468102,0,7
1449,1063,7467792,0,10
1450,1061,7453156,0,8
1451,1061,7427447,0,38
1452,1061,7444956,0,3
1453,1060,7452517,0,9
1454,1061,7441005,0,21
1455,1061,7488915,0,4
1456,1061,7496677,0,1
1457,1060,7492147,0,9
1458,1061,7470487,0,27
1459,1061,7494962,0,0
1460,1061,7249067,0,649
1461,1061,7469932,0,6
1462,1061,7444332,0,89
1463,1060,7500756,0,9
1464,1061,7542927,0,16
1465,1061,7549626,0,10
1466,1061,7528251,0,47
1467,1060,7543122,0,10
1468,1061,7546377,0,0
1469,1061,6908637,0,149
1470,1061,2378999,2,171
1471,1060,1807321,0,64
1472,1061,6683686,0,719
1473,1061,7265199,0,62
1474,1061,7288575,0,14
1475,1061,7291712,0,7
1476,1060,7279631,0,6
1477,1061,7293545,0,68
1478,1061,7293510,0,10
1479,1061,7063452,0,703
1480,1061,7320383,0,10
1481,1061,7291016,0,35
1482,1061,7320778,0,10
1483,1060,7330001,0,1
1484,1061,7344927,0,8
1485,1061,7318182,0,61
1486,1062,7392622,0,8
1487,1061,7402862,0,9
1488,1061,7394859,0,32
1489,1060,7396446,0,10
1490,1061,7377758,0,3
1491,1061,7389287,0,4
1492,1061,7379375,0,32
1493,1060,7381066,0,8
1494,1061,7390287,0,9
1495,1061,7405729,0,9
1496,1061,7359858,0,38
1497,1062,7157092,0,699
1498,1060,7356336,0,9
1499,1061,7400762,0,6
1500,1061,7402142,0,43
1501,1061,7432902,0,6
1502,1060,7426224,0,8
1503,1061,7402111,0,18
1504,1061,7420320,0,11
1505,1061,7413316,0,2
1506,1060,7421987,0,4
1507,1061,7392958,0,27
1508,1061,7378459,0,4
1509,1060,7394267,0,0
1510,1061,7393048,0,11
1511,1061,7374822,0,31
1512,1061,7392868,0,5
1513,1060,7406253,0,1
1514,1061,7422707,0,3
1515,1061,7404765,0,13
1516,1061,7187969,0,653
1517,1061,7425567,0,5
1518,1030,7242660,0,39
1519,1061,7445222,0,24
1520,1061,7386684,0,7
1521,1060,7483299,0,9
1522,1061,7455547,0,67
1523,1061,7452936,0,8
1524,1062,7458260,0,6
1525,1061,7373726,0,188
1526,1061,7424979,0,50
1527,1061,7473994,0,7
1528,1060,7482178,0,8
1529,1061,7498848,0,13
1530,1061,7388734,0,247
1531,1061,7491423,0,20
1532,1060,7467514,0,7
1533,1061,7453592,0,9
1534,1061,7420524,0,71
1535,1061,7201178,0,698
1536,1061,7446639,0,10
1537,1060,7419216,0,45
1538,1061,7465851,0,14
1539,1061,7465583,0,8
1540,1060,7468921,0,1
1541,1061,7417930,0,49
1542,1061,7439980,0,10
1543,1060,7439304,0,4
1544,1061,7444896,0,6
1545,1061,7448500,0,40
1546,1061,7479411,0,8
1547,1060,7467494,0,5
1548,1061,7481606,0,2
1549,1061,7463394,0,27
1550,1060,7481770,0,6
1551,1061,7478241,0,4
1552,1061,7440704,0,24
1553,1061,7499613,0,11
1554,1060,7324472,0,697
1555,1061,7562086,0,12
1556,1061,7540557,0,48
1557,1061,7545551,0,6
1558,1060,7555192,0,4
1559,1061,6680609,0,136
1560,1061,2344484,1,157
1561,1060,1774110,0,88
1562,1061,6888035,0,698
1563,1061,7221415,0,245
1564,1061,7271427,0,57
1565,1061,7304386,0,6
1566,1060,7300004,0,4
1567,1061,7289203,0,3
1568,1061,7286480,0,25
1569,1060,7320347,0,4
1570,1061,7323816,0,10
1571,1061,7302252,0,12
1572,1061,7084574,0,734
1573,1061,7331127,0,13
1574,1060,7349015,0,7
1575,1061,7350066,0,66
1576,1061,7400275,0,9
1577,1063,7408920,0,8
1578,1061,7399818,0,2
1579,1061,7381151,0,40
1580,1062,7417021,0,6
1581,1061,7407640,0,4
1582,1061,7396722,0,6
1583,1061,7390441,0,30
1584,1060,7400774,0,8
1585,1061,7406084,0,6
1586,1061,7381592,0,30
1587,1060,7402124,0,3
1588,1061,7384689,0,1
1589,1061,7413409,0,3
1590,1062,7409708,0,26
1591,1061,7184759,0,652
1592,1061,7421692,0,15
1593,1061,7413833,0,9
1594,1061,7395991,0,68
1595,1060,7418392,0,9
1596,1061,7417200,0,8
1597,1061,7396077,0,8
1598,1061,7360508,0,66
1599,1060,7403095,0,7
1600,1061,7417360,0,6
1601,1011,7057260,0,30
1602,1061,7395263,0,5
1603,1061,7390524,0,3
1604,1061,7376600,0,5
1605,1061,7362890,0,19
1606,1062,7386015,0,6
1607,1061,7412060,0,9
1608,1061,7451538,0,5
1609,1061,7166584,0,745
1610,1061,7353704,0,8
1611,1060,7469718,0,9
1612,1061,7478219,0,18
1613,1061,7447264,0,47
1614,1061,7461505,0,8
1615,1060,7444196,0,4
1616,1061,7437921,0,8
1617,1061,7425801,0,29
1618,1062,7453000,0,14
1619,1061,7402656,0,163
1620,1064,7451198,0,76
1621,1060,7486483,0,6
1622,1061,7462627,0,3
1623,1061,7428279,0,7
1624,1061,7446417,0,26
1625,1060,7461505,0,8
1626,1061,7461392,0,9
1627,1061,7457295,0,4
1628,1061,7184794,0,739
1629,1060,7449933,0,9
1630,1061,7436183,0,6
1631,1061,7420555,0,5
1632,1060,7398375,0,48
1633,1061,7422568,0,10
1634,1061,7426053,0,3
1635,1061,7438415,0,14
1636,1060,7440935,0,6
1637,1061,7462349,0,0
1638,1061,7474375,0,4
1639,1061,7458591,0,22
1640,1060,7469824,0,3
1641,1061,7486022,0,3
1642,1061,7484111,0,2
1643,1061,7479601,0,29
1644,1060,7558441,0,3
1645,1061,7567887,0,5
1646,1060,7397499,0,3
1647,1061,7468246,0,699
1648,1060,7546851,0,8
1649,1061,6680944,0,125
1650,1061,2369668,2,31
1651,1061,1768320,0,122
1652,1061,6870402,0,670
1653,1060,7316517,0,12
1654,1061,7292129,0,66
1655,1061,7313536,0,18
1656,1060,7306529,0,6
1657,1061,7307568,0,2
1658,1061,7289576,0,41
1659,1060,7315932,0,5
1660,1061,7314518,0,7
1661,1061,7321120,0,5
1662,1061,7299291,0,20
1663,1060,7323939,0,9
1664,1061,7339617,0,1
1665,1061,7158253,0,690
1666,1061,7360613,0,57
1667,1060,7371743,0,8
1668,1061,7371044,0,7
1669,1061,7347791,0,34
1670,1061,7372411,0,9
1671,1060,7385661,0,13
1672,1061,7392730,0,0
1673,1061,7366377,0,31
1674,1054,7310938,0,10
1675,1062,7362859,0,9
1676,1061,7375765,0,8
1677,1061,7360353,0,48
1678,1061,7394107,0,5
1679,1061,7423900,0,2
1680,1060,7437260,0,0
1681,1061,7399523,0,63
1682,1061,7429405,0,6
1683,1061,7212182,0,661
1684,1030,7128696,0,149
1685,1065,7348462,0,183
1686,1063,7360110,0,145
1687,1063,7337338,0,133
1688,1064,7301555,0,167
1689,1064,7338116,0,105
1690,1063,7368150,0,118
1691,1063,7334520,0,114
1692,1063,7330501,0,194
1693,1063,7355218,0,124
1694,1063,7361581,0,139
1695,1063,7357314,0,110
1696,1064,7321625,0,127
1697,1063,7369786,0,127
1698,1063,7430238,0,119
1699,1063,7392639,0,143
1700,1064,7317829,0,169
1701,1063,7426676,0,131
1702,1066,7199028,0,883
1703,1067,6424211,1,2649
1704,1064,7427757,0,163
1705,1063,7425325,0,139
1706,1063,7422014,0,123
1707,1065,7390072,0,170
1708,1063,7442382,0,127
1709,1066,7468201,0,214
1710,1063,7452760,0,120
1711,1064,7432043,0,195
1712,1063,7447245,0,118
1713,1071,7224294,1,613
1714,1063,7411637,0,170
1715,1064,7402575,0,167
1716,1063,7396697,0,123
1717,1063,7403397,0,126
1718,1063,7389544,0,160
1719,1063,7425978,0,107
1720,1066,7144596,0,912
1721,1064,7396115,0,159
1722,1064,7360976,0,196
1723,1063,7414421,0,124
1724,1063,7404504,0,117
1725,1063,7419294,0,136
1726,1063,7385130,0,177
1727,1064,7423263,0,170
1728,1063,7425985,0,148
1729,1063,7449544,0,116
1730,1064,7380233,0,152
1731,1063,7417635,0,116
1732,1063,7442781,0,131
1733,1064,7401361,0,208
1734,1063,7505973,0,116
1735,1063,7504105,0,132
1736,1063,7507512,0,132
1737,1064,7467796,0,157
1738,1063,7519732,0,157
1739,1065,7278933,0,861
1740,1064,3921316,0,271
1741,1063,2272643,0,147
1742,1065,3896503,0,1062
1743,1063,7205278,0,130
1744,1063,7243710,0,182
1745,1064,7191821,0,191
1746,1063,7227992,0,138
1747,1063,7217098,0,130
1748,1063,7211181,0,185
1749,1063,7246909,0,140
1750,1063,7263122,0,106
1751,1063,7271233,0,137
1752,1063,7244018,0,210
1753,1063,7289735,0,92
1754,1063,7299748,0,110
1755,1063,7315626,0,113
1756,1063,7337715,0,169
1757,1063,7358863,0,114
1758,1066,7096240,0,866
1759,1063,7352820,0,193
1760,1064,7314396,0,192
1761,1063,7343020,0,149
1762,1063,7367650,0,119
1763,1064,7320454,0,203
1764,1063,7374048,0,130
1765,1063,7363905,0,122
1766,1063,7342384,0,137
1767,1063,7312103,0,193
1768,1063,7366036,0,149
1769,1064,7285465,0,351
1770,1063,7367154,0,151
1771,1064,7372761,0,210
1772,1063,7388122,0,151
1773,1063,7407609,0,113
1774,1063,7383097,0,105
1775,1063,7345190,0,173
1776,1063,7361661,0,157
1777,1066,7135450,0,865
1778,1070,7352452,0,162
1779,1065,7371528,0,342
1780,1063,7356927,0,166
1781,1063,7388788,0,81
1782,1064,7363209,0,146
1783,1062,7390188,0,124
1784,1064,7363888,7,158
1785,1063,7378598,7,130
1786,1063,7335925,2,193
1787,1063,7370007,0,138
1788,1063,7420366,0,92
1789,1063,7422290,0,125
1790,1067,7346540,0,208
1791,1063,7345837,0,139
1792,1063,7441056,0,96
1793,1063,7427915,2,131
1794,1064,7399709,0,162
1795,1065,7192628,1,895
1796,1064,7423171,0,183
1797,1063,7329793,1,387
1798,1064,7430706,0,107
1799,1062,7439661,0,141
1800,1063,7449050,1,142
1801,1064,7391690,0,247
1802,1064,7472683,0,151
1803,1063,7446087,0,119
1804,1062,7397710,0,135
1805,1064,7381714,0,201
1806,1063,7428725,1,145
1807,1063,7432883,0,119
1808,1063,7357151,0,251
1809,1064,7404315,0,152
1810,1063,7411980,0,110
1811,1062,7404845,2,117
1812,1064,7378464,0,183
1813,1065,7150206,0,887
1814,1064,7399245,2,187
1815,1063,7426704,0,129
1816,1063,7413190,0,163
1817,1064,7440809,0,191
1818,1063,7419756,1,106
1819,1062,7411534,0,141
1820,1064,7424585,0,155
1821,1063,7434481,2,107
1822,1063,7434006,0,128
1823,1063,7452583,0,115
1824,1064,7366223,0,420
1825,1063,7517740,1,139
1826,1063,7504778,0,116
1827,1063,7496591,0,266
1828,1064,7517248,0,139
1829,1063,7502058,0,120
1830,1063,6266954,6,217
1831,1062,2358729,8,181
1832,1065,1665504,7,324
1833,1065,7145126,0,1096
1834,1063,7247972,0,176
1835,1064,7239811,0,231
1836,1063,7263781,0,159
1837,1063,7276564,0,160
1838,1063,7283765,0,116
1839,1063,7265854,0,161
1840,1063,7260435,0,118
1841,1063,7278821,0,119
1842,1063,7271084,0,145
1843,1063,7296314,0,138
1844,1063,7279392,0,176
1845,1063,7305212,0,161
1846,1064,7319802,0,210
1847,1063,7348706,0,195
1848,1063,7354488,0,104
1849,1063,7376048,0,103
1850,1063,7344586,0,149
1851,1065,7127404,0,879
1852,1064,7371431,0,168
1853,1067,7383525,0,186
1854,1064,7349598,0,201
1855,1063,7352974,0,166
1856,1063,7375274,0,120
1857,1063,7351073,0,140
1858,1063,7363054,0,127
1859,1063,7361554,0,150
1860,1063,7360035,0,120
1861,1064,7347844,0,225
1862,1063,7392423,0,140
1863,1063,7407536,0,104
1864,1063,7387308,0,130
1865,1063,7371251,0,120
1866,1063,7388809,0,100
1867,1063,7361107,0,101
1868,1063,7348091,0,99
1869,1066,7093510,0,847
1870,1063,7353755,0,169
1871,1063,7365086,0,139
1872,1063,7373489,0,164
1873,1064,7346615,0,192
1874,1063,7341421,0,191
1875,1063,7351632,0,106
1876,1064,7313916,0,154
1877,1063,7354860,0,157
1878,1063,7392877,0,111
1879,1063,7409228,0,119
1880,1063,7388591,0,170
1881,1064,7312811,0,116
1882,1063,7418837,0,152
1883,1062,7451915,0,93
1884,1064,7403296,0,184
1885,1063,7361732,0,132
1886,1063,7405041,0,113
1887,1063,7414793,0,180
1888,1066,7150184,0,866
1889,1063,7420957,0,185
1890,1063,7460326,0,155
1891,1064,7423239,0,224
1892,1063,7460095,0,156
1893,1063,7450303,0,116
1894,1063,7399010,1,112
1895,1064,7387568,0,157
1896,1062,7397945,0,119
1897,1063,7424083,0,117
1898,1063,7418629,0,108
1899,1064,7364338,0,199
1900,1062,7401110,0,110
1901,1063,7404833,0,146
1902,1063,7344959,0,238
1903,1064,7389666,0,238
1904,1063,7415376,0,138
1905,1063,7409461,0,104
1906,1065,7166638,0,933
1907,1063,7449490,0,170
1908,1063,7437033,0,125
1909,1063,7450964,0,118
1910,1064,7401362,1,217
1911,1063,7422772,0,171
1912,1063,7449373,0,142
1913,1063,7424050,0,109
1914,1064,7400529,0,227
1915,1063,7492260,0,128
1916,1063,7527248,0,120
1917,1062,7524297,0,96
1918,1064,7490126,0,175
1919,1062,7514168,0,117
1920,1063,7510207,0,100
1921,1064,3131391,5,239
1922,1062,2197960,1,183
1923,1065,4722385,2,1089
1924,1063,7269136,0,176
1925,1065,7044430,0,923
1926,1064,7283315,0,171
1927,1063,7269401,0,144
1928,1063,7272836,0,122
1929,1063,7235368,0,203
1930,1063,7284727,0,173
1931,1063,7263162,0,141
1932,1063,7259624,0,121
1933,1064,7239580,0,194
1934,1063,7290697,0,142
1935,1063,7282004,0,144
1936,1063,7297578,0,164
1937,1063,7342008,0,144
1938,1063,7341564,0,166
1939,1063,7349796,0,93
1940,1063,7339297,0,146
1941,1063,7323693,0,113
1942,1063,7296243,0,155
1943,1063,7320403,0,149
1944,1066,7082531,0,862
1945,1063,7328586,0,165
1946,1063,7350920,0,117
1947,1063,7356829,0,125
1948,1064,7329157,0,246
1949,1063,7328713,0,133
1950,1063,7354175,0,115
1951,1063,7355136,0,131
1952,1063,7333140,0,124
1953,1063,7360709,0,166
1954,1063,7385597,0,131
1955,1064,7347022,0,178
1956,1063,7389848,0,167
1957,1063,7403523,0,108
1958,1063,7350092,0,158
1959,1064,7314570,0,172
1960,1063,7345760,0,130
1961,1066,7375314,0,144
1962,1065,7147079,0,885
1963,1064,7343979,0,244
1964,1063,7359918,0,128
1965,1063,7370338,0,95
1966,1063,7378791,0,115
1967,1063,7328665,0,115
1968,1063,7344179,0,160
1969,1063,7418064,0,141
1970,1064,7395814,0,177
1971,1063,7376565,0,119
1972,1063,7379725,0,124
1973,1063,7466693,0,78
1974,1063,7413503,0,128
1975,1063,7416279,0,120
1976,1062,7412417,0,120
1977,1064,7327215,0,280
1978,1064,7368673,0,200
1979,1063,7424163,0,128
1980,1063,7442251,0,152
1981,1066,7230768,0,861
1982,1064,7419997,0,284
1983,1064,7454238,0,182
1984,1063,7405874,0,127
1985,1063,7377466,0,171
1986,1063,7372527,0,144
1987,1064,7409055,0,98
1988,1062,7423729,0,140
1989,1064,7404246,0,172
1990,1063,7405531,0,99
1991,1063,7387475,0,131
1992,1063,7400261,0,151
1993,1063,7385291,0,170
1994,1063,7402807,0,139
1995,1063,7401997,0,82
1996,1063,7375408,0,226
1997,1064,7404475,0,158
1998,1063,7426649,0,146
1999,1063,7439360,0,116
2000,1065,7148156,0,872
2001,1064,7417808,0,188
2002,1063,7412675,0,123
2003,1062,7417006,0,116
2004,1064,7395484,0,216
2005,1063,7463091,0,162
2006,1063,7520255,0,127
2007,1063,7502390,0,127
2008,1064,7470552,0,175
2009,1063,7527097,0,114
2010,1063,7524133,0,132
2011,1063,5707268,0,262
2012,1062,2326017,0,213
2013,1066,2203059,135,1718
2014,1063,7264306,0,147
2015,1064,7241223,0,206
2016,1063,7278766,0,133
2017,1063,7238217,0,132
2018,1065,7036181,0,866
2019,1064,7236997,0,200
2020,1064,7278776,0,143
2021,1063,7281039,0,121
2022,1063,7259802,0,159
2023,1063,7245227,0,158
2024,1063,7299304,0,136
2025,1063,7295066,0,110
2026,1063,7287990,0,125
2027,1064,7306593,0,171
2028,1063,7353547,0,167
2029,1064,7368874,0,114
2030,1063,7364125,0,137
2031,1063,7345396,0,145
2032,1063,7368941,0,101
2033,1063,7346322,0,96
2034,1064,7346737,0,139
2035,1063,7354214,0,136
2036,1062,7361210,0,130
2037,1066,7144538,0,857
2038,1064,7310595,0,271
2039,1063,7354956,0,133
2040,1063,7366308,0,150
2041,1063,7397613,0,127
2042,1064,7364006,0,181
