sample,interval (usec),PAPI_TOT_INS,PAPI_L3_TCM,PAPI_L3_TCA
480,158,81380,18,19
481,158,81217,16,19
482,159,80155,17,19
483,158,80026,16,18
484,158,79826,17,21
485,158,81156,18,20
486,158,80014,15,15
487,158,81189,18,18
488,158,80432,15,16
489,158,81744,18,18
490,158,80407,15,16
491,159,81583,18,18
492,158,81383,15,15
493,158,80343,18,19
494,158,80934,18,18
495,158,80350,15,16
496,158,81311,18,20
497,158,80428,15,15
498,158,81284,18,20
499,158,80565,15,15
500,158,81369,18,18
501,158,80944,15,15
502,158,80812,18,21
503,158,81411,18,19
504,158,80234,15,16
505,158,81385,18,18
506,158,80596,15,15
507,158,81423,18,18
508,159,79578,15,15
509,158,81493,18,26
510,158,80768,15,16
511,158,81006,18,18
512,159,81386,18,18
513,158,80034,15,15
514,158,81318,18,19
515,158,80276,15,15
516,158,81303,18,18
517,159,80407,15,16
518,158,81327,18,19
519,158,80972,15,16
520,158,81367,18,22
521,158,81391,18,19
522,158,80174,15,17
523,159,81120,18,18
524,158,80374,15,16
525,158,81403,18,19
526,158,80476,15,17
527,159,81192,18,20
528,158,80836,15,15
529,158,81124,18,18
530,158,81373,18,19
531,158,80522,15,15
532,159,81471,18,19
533,138,69023,12,13
534,158,80708,18,28
535,160,80988,18,24
536,159,80047,15,15
537,158,81315,18,18
538,158,80294,15,15
539,158,81509,18,18
540,158,80379,15,16
541,159,81635,18,21
542,158,80696,15,15
543,158,81211,18,19
544,158,81257,18,23
545,158,80326,15,16
546,158,81461,18,18
547,159,80319,15,16
548,158,81371,18,18
549,158,80467,15,15
550,158,81465,18,18
551,158,80835,15,15
552,159,80800,18,18
553,158,81058,18,18
554,158,80174,15,15
555,158,81471,18,18
556,158,80202,15,15
557,158,81508,18,19
558,158,80772,15,15
559,159,80292,18,19
560,158,80379,15,21
561,158,81438,18,18
562,158,80691,15,16
563,158,80549,18,19
564,158,81035,18,18
565,158,80260,15,15
566,158,81279,18,20
567,159,80465,15,16
568,158,81530,18,20
569,158,80296,15,17
570,158,81642,18,19
571,158,80605,15,17
572,159,80789,18,22
573,158,81134,18,20
574,158,80365,15,17
575,158,81201,18,20
576,158,80369,15,17
577,159,81234,18,19
578,158,80512,15,16
579,158,81646,18,19
580,158,80807,15,15
581,158,80576,18,19
582,158,81036,18,18
583,160,80081,15,25
584,159,79368,15,32
585,158,80168,18,20
586,158,81240,18,21
587,158,80333,15,15
588,158,81217,18,19
589,158,80331,15,15
590,159,81349,18,21
591,158,80459,15,16
592,158,81467,18,18
593,158,80933,15,16
594,159,80794,18,19
595,158,81239,18,18
596,158,80278,15,15
597,158,81251,18,20
598,159,80271,15,15
599,158,81539,18,18
600,158,80658,15,16
601,158,81540,18,18
602,158,80991,15,15
603,158,80455,18,19
604,159,81246,18,19
605,158,80010,15,16
606,158,81315,18,21
607,158,80183,15,18
608,158,81147,18,19
609,133,65591,12,14
610,159,81319,18,23
611,158,80727,15,15
612,158,81147,18,20
613,159,81209,16,16
614,158,79646,17,17
615,160,81215,18,18
616,158,80138,15,18
617,158,81052,18,21
618,159,80533,15,15
619,158,81457,18,20
620,158,80521,15,16
621,158,81449,18,19
622,159,80824,15,17
623,158,81070,18,21
624,158,81324,18,22
625,158,80355,15,20
626,158,81047,18,21
627,159,80576,15,16
628,158,81477,18,18
629,158,80546,15,15
630,158,81520,18,18
631,158,81024,15,15
632,158,80326,18,19
633,159,81170,18,18
634,158,80178,15,15
635,158,79822,18,21
636,158,80031,15,21
637,158,81339,18,18
638,158,80359,15,15
639,159,81223,18,19
640,158,80545,15,15
641,158,81510,18,18
642,158,81209,15,18
643,158,80830,18,20
644,159,81106,18,20
645,158,80437,15,16
646,158,81319,18,18
647,158,80466,15,17
648,159,81396,18,19
649,158,80282,15,16
650,158,81313,18,18
651,158,80924,15,18
652,158,80900,18,18
653,158,81046,18,21
654,158,80146,15,16
655,158,81289,18,19
656,159,80222,15,17
657,158,81437,18,18
658,158,80309,15,16
659,158,81529,18,18
660,158,79403,15,15
661,158,81619,18,27
662,158,80953,15,16
663,159,80630,18,18
664,158,81410,18,19
665,158,80543,15,15
666,158,81420,18,20
667,158,80282,15,18
668,158,81641,18,19
669,158,80461,15,17
670,158,81383,18,18
671,158,80976,15,16
672,159,80029,18,18
673,158,81286,18,18
674,158,80078,15,16
675,158,81370,18,19
676,158,80075,15,17
677,158,81435,18,20
678,158,80445,15,16
679,158,81567,18,18
680,158,80841,15,16
681,158,80608,18,21
682,158,81221,18,21
683,158,80092,15,17
684,158,81238,18,19
685,136,67062,12,14
686,158,81662,18,29
687,158,80867,15,15
688,159,81140,18,18
689,158,81205,18,18
690,158,80137,15,16
691,158,81492,18,19
692,158,80398,15,18
693,159,81401,18,21
694,158,80499,15,20
695,158,81527,18,18
696,158,81034,15,15
697,158,80870,18,19
698,158,81070,18,18
699,159,80256,15,16
700,158,81309,18,18
701,158,80505,15,15
702,158,81562,18,18
703,158,80671,15,15
704,158,81394,18,18
705,158,80799,15,16
706,159,80825,18,18
707,158,81472,18,19
708,158,80260,15,18
709,158,81497,18,22
710,160,80605,15,33
711,160,79328,18,34
712,161,58809,12,78
713,158,79881,15,32
714,158,81720,18,18
715,158,80557,15,15
716,159,81361,18,18
717,158,81247,18,19
718,158,80073,15,17
719,158,81137,18,18
720,158,80100,15,15
721,158,81397,18,18
722,158,80361,15,15
723,158,81545,18,18
724,158,80367,15,15
725,159,81703,18,18
726,158,81234,15,16
727,158,80346,18,18
